"x","y","fert1","fert2","fert3","fert4","ph1","ph2","ph3","tex1","tex2","tex3","tex4"
22.4166671757754,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
22.4333338424449,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
22.4500005091144,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
22.4666671757839,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
22.4833338424534,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,0
22.5000005091229,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,0
22.5166671757924,-33.2666674295288,1,1,0,1,1,1,0,0,1,1,0
22.5333338424619,-33.2666674295288,1,1,0,1,1,1,0,0,1,1,0
22.9500005091991,-33.2666674295288,1,1,0,1,1,1,0,1,1,1,0
22.9666671758686,-33.2666674295288,1,0,0,1,1,1,0,1,1,1,0
22.9833338425381,-33.2666674295288,1,1,0,1,1,1,0,1,1,1,0
23.0000005092076,-33.2666674295288,1,1,0,1,1,1,0,1,1,1,0
23.0166671758771,-33.2666674295288,1,1,0,1,1,1,1,0,1,1,0
23.0333338425466,-33.2666674295288,1,1,0,1,1,1,1,1,1,1,0
23.0500005092161,-33.2666674295288,1,1,0,1,1,1,1,1,1,1,0
23.0666671758856,-33.2666674295288,1,1,0,1,1,1,1,1,1,1,0
23.0833338425551,-33.2666674295288,1,1,0,1,1,1,1,1,1,1,0
23.1000005092246,-33.2666674295288,1,1,0,1,1,1,0,0,1,1,0
23.1166671758941,-33.2666674295288,1,1,0,1,1,1,0,0,1,1,0
23.1333338425636,-33.2666674295288,1,1,0,1,1,1,0,0,1,1,0
23.150000509233,-33.2666674295288,1,1,0,1,1,1,0,0,1,1,0
23.1666671759025,-33.2666674295288,1,1,0,1,1,1,0,0,1,1,0
23.183333842572,-33.2666674295288,1,1,0,1,1,1,0,0,1,1,0
23.2000005092415,-33.2666674295288,1,1,0,1,1,1,0,0,1,1,0
23.216667175911,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,0
23.2333338425805,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,0
23.25000050925,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
23.316667175928,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
23.3666671759364,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
23.3833338426059,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
23.4000005092754,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
23.4166671759449,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
23.4333338426144,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
23.4500005092839,-33.2666674295288,0,0,0,1,0,1,0,0,1,0,0
24.8833338428602,-33.2666674295288,1,0,0,1,1,1,0,1,1,0,1
24.9000005095297,-33.2666674295288,1,0,0,1,1,1,0,1,1,1,1
24.9166671761992,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
24.9333338428686,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
24.9500005095381,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
24.9666671762076,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
24.9833338428771,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.0000005095466,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.0166671762161,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.0333338428856,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.0500005095551,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.0666671762246,-33.2666674295288,1,0,0,1,1,1,0,0,1,0,1
25.0833338428941,-33.2666674295288,1,0,0,1,1,1,0,0,1,0,1
25.1000005095636,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.1166671762331,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.1333338429025,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.150000509572,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.1666671762415,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.183333842911,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.2000005095805,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.21666717625,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.2333338429195,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.250000509589,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,0
25.2666671762585,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,0
25.283333842928,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,0
25.3000005095975,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.3166671762669,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.3333338429364,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.3500005096059,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.3666671762754,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.3833338429449,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.4000005096144,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.4166671762839,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.4333338429534,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.4500005096229,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.4666671762924,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.4833338429619,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
25.5000005096314,-33.2666674295288,1,0,0,1,1,1,0,0,1,1,1
18.1500005083856,-33.2833340961969,0,1,0,0,0,0,1,0,0,0,1
18.1666671750551,-33.2833340961969,0,1,0,0,0,0,1,0,0,0,1
18.1833338417246,-33.2833340961969,1,1,0,0,1,0,1,0,0,1,1
18.2000005083941,-33.2833340961969,1,1,0,0,1,0,1,0,0,1,1
18.2166671750636,-33.2833340961969,1,1,0,0,1,0,1,0,0,1,1
18.2333338417331,-33.2833340961969,1,0,1,0,1,1,0,0,0,1,0
18.2500005084025,-33.2833340961969,1,0,1,0,1,1,0,1,0,1,0
18.266667175072,-33.2833340961969,1,0,1,0,1,1,0,1,0,1,0
18.2833338417415,-33.2833340961969,0,0,1,0,0,1,0,1,0,1,0
18.300000508411,-33.2833340961969,0,0,1,0,0,1,0,1,0,1,0
18.3166671750805,-33.2833340961969,0,0,1,0,0,1,0,1,0,1,0
18.33333384175,-33.2833340961969,0,0,1,0,0,1,0,1,0,1,0
18.3500005084195,-33.2833340961969,0,0,1,0,0,1,0,1,0,1,0
18.366667175089,-33.2833340961969,0,0,1,0,0,1,0,1,0,1,0
18.3833338417585,-33.2833340961969,0,0,1,0,0,1,0,1,0,0,0
18.400000508428,-33.2833340961969,0,0,1,0,0,1,0,1,0,0,0
18.4166671750975,-33.2833340961969,0,0,1,0,0,1,0,1,0,0,0
18.4333338417669,-33.2833340961969,0,0,1,1,0,1,1,1,1,0,0
18.4500005084364,-33.2833340961969,1,0,1,1,1,1,1,1,1,1,0
18.4666671751059,-33.2833340961969,1,0,1,0,1,1,0,1,0,1,0
18.4833338417754,-33.2833340961969,1,0,1,0,1,1,0,1,0,1,0
18.5000005084449,-33.2833340961969,1,0,0,0,1,0,0,0,0,1,0
18.5166671751144,-33.2833340961969,1,0,1,0,1,1,0,1,0,1,0
18.5333338417839,-33.2833340961969,0,0,1,1,0,1,0,1,0,0,0
18.5500005084534,-33.2833340961969,0,0,1,1,0,1,0,1,0,0,0
18.5666671751229,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
18.5833338417924,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
18.6000005084619,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
18.6166671751314,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
18.6333338418008,-33.2833340961969,0,1,1,1,1,1,0,1,0,1,0
18.6500005084703,-33.2833340961969,0,0,1,0,0,1,0,1,0,0,0
18.6666671751398,-33.2833340961969,0,1,1,1,1,1,0,1,0,1,0
18.6833338418093,-33.2833340961969,0,0,1,1,0,1,0,1,0,0,0
18.7000005084788,-33.2833340961969,0,0,0,1,0,1,0,1,0,0,0
18.7166671751483,-33.2833340961969,0,0,0,1,0,1,0,1,0,0,0
18.7333338418178,-33.2833340961969,0,0,0,1,0,1,0,1,0,0,0
18.7500005084873,-33.2833340961969,0,0,1,1,0,1,0,1,0,1,0
18.7666671751568,-33.2833340961969,0,0,1,1,0,1,0,1,0,1,0
18.7833338418263,-33.2833340961969,0,0,1,1,0,1,0,1,0,1,0
18.8000005084958,-33.2833340961969,0,0,1,1,0,1,0,1,0,1,0
18.8166671751653,-33.2833340961969,1,0,0,1,1,1,0,1,0,1,0
18.8333338418347,-33.2833340961969,0,0,0,1,0,1,0,1,1,0,0
18.8500005085042,-33.2833340961969,0,0,0,1,0,1,0,1,1,0,0
18.8666671751737,-33.2833340961969,0,0,0,1,0,1,0,1,0,0,0
18.8833338418432,-33.2833340961969,0,0,0,1,0,1,0,1,0,0,0
18.9000005085127,-33.2833340961969,0,0,0,1,0,1,0,1,0,0,0
18.9166671751822,-33.2833340961969,0,0,0,1,0,1,0,1,0,0,0
18.9333338418517,-33.2833340961969,1,0,0,1,1,1,0,1,0,1,0
18.9500005085212,-33.2833340961969,1,1,0,1,1,1,0,1,0,1,0
18.9666671751907,-33.2833340961969,1,1,0,1,1,1,0,1,0,1,0
18.9833338418602,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
19.0000005085297,-33.2833340961969,0,0,0,1,0,1,0,1,0,0,0
19.0166671751992,-33.2833340961969,0,0,0,1,0,1,0,1,0,0,0
19.0333338418686,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
19.0500005085381,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,1
19.0666671752076,-33.2833340961969,1,1,0,1,1,1,0,1,0,1,1
19.0833338418771,-33.2833340961969,1,0,0,1,1,1,0,1,0,1,1
19.1000005085466,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
19.1166671752161,-33.2833340961969,0,1,0,1,1,1,0,1,1,1,0
19.1333338418856,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
19.1500005085551,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
19.1666671752246,-33.2833340961969,0,1,0,1,1,1,0,1,0,1,0
19.1833338418941,-33.2833340961969,0,1,0,1,1,1,0,1,1,1,0
19.2000005085636,-33.2833340961969,1,1,0,1,1,1,0,1,0,1,1
19.2166671752331,-33.2833340961969,1,0,1,0,1,1,0,0,1,1,1
19.2333338419025,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,1
19.250000508572,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.2666671752415,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
19.283333841911,-33.2833340961969,1,0,0,0,1,0,0,0,0,1,1
19.3000005085805,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,1
19.31666717525,-33.2833340961969,1,1,1,1,1,1,0,0,1,1,0
19.3333338419195,-33.2833340961969,0,1,0,0,1,1,0,0,1,1,0
19.350000508589,-33.2833340961969,1,1,1,1,1,1,0,0,1,1,0
19.3666671752585,-33.2833340961969,1,1,1,1,1,1,0,0,1,1,0
19.383333841928,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
19.4000005085975,-33.2833340961969,1,1,1,1,1,1,0,0,1,1,0
19.416667175267,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.4333338419364,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.4500005086059,-33.2833340961969,1,0,0,0,1,1,0,0,1,1,0
19.4666671752754,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.4833338419449,-33.2833340961969,1,1,1,1,1,1,0,0,1,1,0
19.5000005086144,-33.2833340961969,0,1,1,1,1,1,0,0,1,1,0
19.5166671752839,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.5333338419534,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.5500005086229,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.5666671752924,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.5833338419619,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
19.6000005086314,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.6166671753008,-33.2833340961969,1,1,1,1,1,1,1,0,1,1,0
19.6333338419703,-33.2833340961969,1,1,1,1,1,1,1,0,1,1,0
19.6500005086398,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,0
19.6666671753093,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.6833338419788,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.7000005086483,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,0
19.7166671753178,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,0
19.7333338419873,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,0
19.7500005086568,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,0
19.7666671753263,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,0
19.7833338419958,-33.2833340961969,1,0,1,1,1,1,0,1,1,1,0
19.8000005086653,-33.2833340961969,1,0,1,1,1,1,0,1,1,1,0
19.8166671753347,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
19.8333338420042,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
19.8500005086737,-33.2833340961969,1,0,0,1,1,1,0,1,0,1,0
19.8666671753432,-33.2833340961969,1,0,0,1,1,1,1,1,1,1,0
19.8833338420127,-33.2833340961969,1,0,0,1,1,1,1,1,1,1,0
19.9000005086822,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
19.9166671753517,-33.2833340961969,1,0,0,1,1,1,1,1,1,1,0
19.9333338420212,-33.2833340961969,0,0,1,1,1,1,1,0,1,1,0
19.9500005086907,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,0
19.9666671753602,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,0
19.9833338420297,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,0
20.0000005086992,-33.2833340961969,1,0,0,1,1,1,1,1,1,1,0
20.0166671753686,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
20.0333338420381,-33.2833340961969,1,0,0,1,1,1,1,1,1,1,0
20.0500005087076,-33.2833340961969,1,0,0,1,1,1,1,1,1,1,0
20.0666671753771,-33.2833340961969,1,0,0,1,1,1,1,1,1,1,0
20.0833338420466,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
20.1000005087161,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
20.1166671753856,-33.2833340961969,0,1,0,1,0,1,1,0,1,1,0
20.1333338420551,-33.2833340961969,0,0,0,1,0,1,1,1,1,0,0
20.30000050875,-33.2833340961969,0,1,0,1,0,1,0,0,1,1,0
20.3166671754195,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
20.333333842089,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
20.3500005087585,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.366667175428,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
20.3833338420975,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
20.400000508767,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
20.4166671754364,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
20.4333338421059,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
20.4500005087754,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.4666671754449,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.4833338421144,-33.2833340961969,1,0,0,0,1,0,0,0,0,1,0
20.5000005087839,-33.2833340961969,1,0,0,0,1,0,0,0,0,1,0
20.5166671754534,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.5333338421229,-33.2833340961969,1,0,0,0,1,0,0,0,0,1,0
20.5500005087924,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.5666671754619,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.5833338421314,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.6000005088008,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.6166671754703,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.6333338421398,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.6500005088093,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
20.6666671754788,-33.2833340961969,0,1,0,1,0,1,0,0,1,1,0
20.6833338421483,-33.2833340961969,0,1,0,1,0,1,1,0,1,1,0
20.7000005088178,-33.2833340961969,0,1,0,1,0,1,1,0,1,1,0
20.7166671754873,-33.2833340961969,0,1,0,1,0,1,1,0,1,1,0
20.7333338421568,-33.2833340961969,0,1,0,1,0,1,0,0,1,1,0
20.7500005088263,-33.2833340961969,0,1,0,1,0,1,0,0,1,1,0
20.7666671754958,-33.2833340961969,0,1,0,1,0,1,0,0,1,1,0
20.7833338421653,-33.2833340961969,0,1,0,1,0,1,0,0,1,1,0
21.0666671755466,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,0
21.0833338422161,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,0
21.1000005088856,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,0
21.1166671755551,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,0
21.1333338422246,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,0
21.1500005088941,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.1666671755636,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.1833338422331,-33.2833340961969,1,1,0,1,1,1,1,1,1,1,0
21.2000005089025,-33.2833340961969,1,1,0,1,1,1,1,1,1,1,0
21.216667175572,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,0
21.2333338422415,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,0
21.250000508911,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,0
21.2666671755805,-33.2833340961969,1,1,0,1,1,1,0,1,1,1,0
21.28333384225,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
21.3000005089195,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.316667175589,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
21.3333338422585,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.350000508928,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.3666671755975,-33.2833340961969,1,1,0,1,1,1,1,1,1,1,0
21.3833338422669,-33.2833340961969,1,1,0,1,1,1,1,1,1,1,0
21.4000005089364,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.4166671756059,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.4333338422754,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.4500005089449,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,0
21.4666671756144,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.4833338422839,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
21.5000005089534,-33.2833340961969,1,1,0,1,1,1,1,1,1,1,0
21.5166671756229,-33.2833340961969,1,1,0,1,1,1,1,1,1,1,0
21.5333338422924,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
21.5500005089619,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
21.5666671756314,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
21.5833338423008,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
21.6000005089703,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
21.6166671756398,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
21.8333338423432,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,1
21.8500005090127,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,1
21.8666671756822,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,1
21.8833338423517,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,1
21.9333338423602,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,1
21.9500005090297,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,1
21.9666671756992,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,1
21.9833338423686,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,1
22.0000005090381,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,1
22.0166671757076,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.0333338423771,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.0500005090466,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.0666671757161,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.0833338423856,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.1000005090551,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.1166671757246,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.1333338423941,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.1500005090636,-33.2833340961969,1,0,0,1,1,1,1,0,1,0,1
22.166667175733,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.1833338424025,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.200000509072,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
22.2166671757415,-33.2833340961969,1,0,1,1,1,1,1,0,1,1,0
22.233333842411,-33.2833340961969,0,0,1,1,0,1,1,0,1,1,0
22.2500005090805,-33.2833340961969,1,0,0,1,1,1,1,0,1,0,1
22.26666717575,-33.2833340961969,1,0,0,1,1,1,1,0,1,0,1
22.2833338424195,-33.2833340961969,1,0,1,1,1,1,0,0,1,1,1
22.300000509089,-33.2833340961969,1,1,1,1,1,1,0,0,1,1,1
22.3166671757585,-33.2833340961969,1,1,1,1,1,1,0,0,1,1,1
22.333333842428,-33.2833340961969,1,1,1,1,1,1,0,0,1,1,0
22.3500005090975,-33.2833340961969,0,1,1,1,0,1,0,0,1,1,0
22.3666671757669,-33.2833340961969,0,1,1,1,0,1,0,0,1,1,0
22.3833338424364,-33.2833340961969,0,1,1,1,0,1,0,0,1,1,0
22.4000005091059,-33.2833340961969,0,1,0,1,0,1,0,0,1,0,0
22.4666671757839,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
22.4833338424534,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
22.5333338424619,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
22.5500005091314,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
22.5666671758008,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
22.5833338424703,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
22.6000005091398,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
22.6166671758093,-33.2833340961969,1,0,0,1,1,1,0,1,1,1,0
22.9000005091907,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
22.9166671758602,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
22.9333338425297,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
22.9500005091991,-33.2833340961969,1,1,0,0,1,1,0,0,0,1,0
22.9666671758686,-33.2833340961969,1,1,0,0,1,1,0,0,0,1,0
22.9833338425381,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
23.0000005092076,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
23.0166671758771,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
23.0333338425466,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
23.0500005092161,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
23.0666671758856,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
23.0833338425551,-33.2833340961969,1,1,0,1,1,1,1,0,1,1,0
23.1000005092246,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
23.1166671758941,-33.2833340961969,1,1,0,1,1,1,0,0,1,1,0
23.1333338425636,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
23.150000509233,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
23.1666671759025,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
23.183333842572,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
23.2666671759195,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.283333842589,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.3000005092585,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.316667175928,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.3333338425975,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.3500005092669,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.3666671759364,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.3833338426059,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.4000005092754,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.4166671759449,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.4333338426144,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.4500005092839,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.4666671759534,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.4833338426229,-33.2833340961969,0,0,0,1,0,1,0,0,1,0,0
23.6000005093093,-33.2833340961969,0,0,1,1,0,1,0,0,1,1,0
23.6166671759788,-33.2833340961969,0,0,1,1,0,1,1,0,1,1,0
24.9833338428771,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.0000005095466,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.0166671762161,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.0333338428856,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.0500005095551,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.0666671762246,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.0833338428941,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.1000005095636,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.1166671762331,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.1333338429025,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.150000509572,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.1666671762415,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.183333842911,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.2000005095805,-33.2833340961969,1,0,0,1,1,1,1,0,1,0,1
25.21666717625,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
25.2333338429195,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.250000509589,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
25.2666671762585,-33.2833340961969,1,0,0,1,1,1,1,0,1,1,1
25.283333842928,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.3000005095975,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.3166671762669,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.3333338429364,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
25.3500005096059,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
25.3666671762754,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,0
25.3833338429449,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.4000005096144,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
25.4166671762839,-33.2833340961969,1,0,0,1,1,1,0,0,1,1,1
