"TAXON","LONGITUDE","LATITUDE"
"RestiPurpu",18.98222,-34.11139
"StabeCernu",18.98222,-34.11139
"ProteAcaul",19.125,-34.10972
"ProteAcaul",19.08417,-34.10944
"ProteLauri",19.13639,-34.10917
"ProteAcaul",19.13611,-34.10833
"ProteAcaul",19.14306,-34.10611
"ProteAcaul",19.05972,-34.10444
"ProteAcaul",18.95833,-34.10278
"ElegiNeesi",18.96556,-34.10278
"ProteAcaul",19.06694,-34.10222
"ProteAcaul",18.40833,-34.1
"ProteNitid",18.40833,-34.1
"ProteAcaul",18.95417,-34.09861
"ProteNitid",18.95944,-34.09833
"ProteAcaul",18.41611,-34.0975
"ProteNitid",18.41667,-34.09722
"ProteNitid",19.5225,-34.09694
"ProteNitid",20.17778,-34.09694
"ProteNitid",20.19389,-34.09694
"ProteAcaul",18.40639,-34.09528
"ProteLauri",18.42639,-34.09389
"ProteAcaul",19.15333,-34.09389
"ProteNitid",20.00444,-34.09361
"ProteNitid",20.025,-34.09222
"ProteMundi",19.13278,-34.09194
"ElegiRacem",19.00778,-34.09111
"EricaEquis",19.00778,-34.09111
"GrubbRosma",19.00778,-34.09111
"RestiPurpu",19.00778,-34.09111
"WiddrNodif",19.00778,-34.09111
"ProteAcaul",19.06361,-34.09083
"ProteNitid",20.17417,-34.09083
"ProteAcaul",18.40278,-34.09028
"ProteNitid",20.00556,-34.09
"ProteNitid",20.01833,-34.08944
"ProteAcaul",18.42139,-34.08917
"EhrhaRehma",19.00167,-34.08917
"ElegiRacem",19.00167,-34.08917
"EricaEquis",19.00167,-34.08917
"GnidiGalpi",19.00167,-34.08917
"GrubbRosma",19.00167,-34.08917
"PentaCurvi",19.00167,-34.08917
"RestiPurpu",19.00167,-34.08917
"WiddrNodif",19.00167,-34.08917
"ProteAcaul",18.40889,-34.08861
"ProteAcaul",19.04222,-34.08833
"ProteLauri",18.40944,-34.08778
"ProteLauri",19.31389,-34.08639
"ProteAcaul",19.06333,-34.08556
"ProteNitid",20.0225,-34.08556
"ProteLauri",18.40306,-34.08472
"ProteAcaul",18.40639,-34.08472
"ProteAcaul",19.04056,-34.08472
"ProteAcaul",19.06806,-34.08472
"ProteNitid",20.01083,-34.08472
"BerzeLanug",19.03333,-34.08333
"ProteAcaul",19.77389,-34.08167
"ProteNitid",19.77389,-34.08167
"ProteAcaul",19.78111,-34.08056
"ProteNitid",19.78111,-34.08056
"ProteAcaul",19.78556,-34.07861
"ProteNitid",19.78556,-34.07861
"ProteAcaul",19.04056,-34.07778
"ProteNitid",19.745,-34.07639
"ProteAcaul",19.03111,-34.07583
"ProteNitid",19.77222,-34.07528
"ProteNitid",20.14222,-34.075
"ProteNitid",20.03472,-34.07472
"ProteNitid",20.02222,-34.07417
"ProteNitid",20.04222,-34.07417
"ProteNitid",19.72833,-34.07361
"ProteAcaul",19.73639,-34.07361
"ProteLauri",19.73639,-34.07361
"ProteNitid",19.73639,-34.07361
"ProteNitid",19.54167,-34.07333
"ProteNitid",19.54778,-34.07333
"ProteNitid",19.76167,-34.07333
"ProteLauri",19.72472,-34.07278
"EhrhaRehma",19.00111,-34.07222
"PentaPalli",19.00111,-34.07222
"RestiPurpu",19.00111,-34.07222
"ProteNitid",20.04167,-34.07111
"ProteNitid",20.02639,-34.07056
"ProteNitid",19.72222,-34.07
"ProteAcaul",19.73806,-34.07
"ProteNitid",19.73806,-34.07
"ProteNitid",18.95083,-34.06944
"ProteNitid",20.03167,-34.06806
"ProteNitid",20.135,-34.06778
"ProteNitid",21.81833,-34.06722
"ElegiNeesi",19.00583,-34.06667
"GrubbRosma",19.00583,-34.06667
"RestiPurpu",19.00583,-34.06667
"PentaPalli",19.85,-34.06667
"ProteNitid",19.54444,-34.06639
"ProteNitid",20.14417,-34.06639
"ProteNitid",19.97361,-34.06528
"ProteNitid",19.73667,-34.06222
"ClutiPolyg",19.01389,-34.06194
"EhrhaRehma",19.01389,-34.06194
"ElegiNeesi",19.01389,-34.06194
"EricaCocci",19.01389,-34.06194
"EricaCurvi",19.01389,-34.06194
"GnidiGalpi",19.01389,-34.06194
"GrubbRosma",19.01389,-34.06194
"RestiPurpu",19.01389,-34.06194
"RestiVersa",19.01389,-34.06194
"ProteAcaul",19.04389,-34.06111
"ProteAcaul",18.935,-34.06056
"ProteNitid",18.935,-34.06056
"ProteNitid",19.975,-34.06028
"ProteNitid",21.85694,-34.06028
"ClutiPolyg",18.98528,-34.06
"EhrhaRehma",18.98528,-34.06
"ElegiNeesi",18.98528,-34.06
"ElegiRacem",18.98528,-34.06
"EricaCocci",18.98528,-34.06
"EricaCurvi",18.98528,-34.06
"PentaPalli",18.98528,-34.06
"RestiBifar",18.98528,-34.06
"RestiPurpu",18.98528,-34.06
"EhrhaRehma",19.02972,-34.06
"ElegiNeesi",19.02972,-34.06
"ElegiRacem",19.02972,-34.06
"ElegiSpath",19.02972,-34.06
"EricaCurvi",19.02972,-34.06
"EricaEquis",19.02972,-34.06
"GnidiGalpi",19.02972,-34.06
"GrubbRosma",19.02972,-34.06
"PentaCurvi",19.02972,-34.06
"PentaPalli",19.02972,-34.06
"ProteMundi",19.02972,-34.06
"RestiBifar",19.02972,-34.06
"RestiDebil",19.02972,-34.06
"RestiEgreg",19.02972,-34.06
"RestiPerpl",19.02972,-34.06
"RestiPurpu",19.02972,-34.06
"ProteAcaul",18.96361,-34.05972
"ProteAcaul",18.96944,-34.05972
"ClutiPolyg",19.01083,-34.05972
"EhrhaRehma",19.01083,-34.05972
"ElegiNeesi",19.01083,-34.05972
"ElegiSpath",19.01083,-34.05972
"EricaCocci",19.01083,-34.05972
"GnidiGalpi",19.01083,-34.05972
"GrubbRosma",19.01083,-34.05972
"RestiBifar",19.01083,-34.05972
"RestiPurpu",19.01083,-34.05972
"RestiVersa",19.01083,-34.05972
"ProteNitid",19.67611,-34.05972
"ProteNitid",19.995,-34.05972
"ProteNitid",20.05722,-34.05972
"ProteNitid",20.06389,-34.05972
"RestiVersa",18.98472,-34.05944
"EhrhaRehma",18.99583,-34.05944
"RestiPurpu",18.99583,-34.05944
"ProteNitid",21.85,-34.05889
"ElegiNeesi",19.00417,-34.05861
"EricaCurvi",19.00417,-34.05861
"GrubbRosma",19.00417,-34.05861
"RestiPurpu",19.00417,-34.05861
"RestiVersa",19.00417,-34.05861
"ProteAcaul",18.93583,-34.05833
"ProteNitid",18.93583,-34.05833
"ProteNitid",21.83611,-34.05833
"ProteNitid",21.85667,-34.05833
"ProteNitid",20.09278,-34.05778
"ProteNitid",19.67,-34.0575
"RestiPurpu",19.06806,-34.05695
"ProteNitid",19.98056,-34.05694
"ProteLauri",19.92056,-34.05583
"ProteNitid",19.92056,-34.05583
"BerzeLanug",19.04167,-34.05556
"EricaCurvi",19.04167,-34.05556
"PentaCurvi",19.04167,-34.05556
"RestiPurpu",19.04167,-34.05556
"ProteNitid",19.99028,-34.05556
"BerzeLanug",19.03583,-34.05528
"EricaCurvi",19.03583,-34.05528
"EricaEquis",19.03583,-34.05528
"PentaCurvi",19.03583,-34.05528
"PentaPalli",19.03583,-34.05528
"RestiEgreg",19.03583,-34.05528
"RestiPerpl",19.03583,-34.05528
"RestiPurpu",19.03583,-34.05528
"ProteAcaul",18.97778,-34.05417
"ProteNitid",18.97778,-34.05417
"ProteMundi",19.03778,-34.05389
"RestiDebil",19.03778,-34.05389
"ProteNitid",21.84167,-34.05389
"ProteAcaul",19.03806,-34.05361
"ProteAcaul",19.04139,-34.05361
"RestiDebil",19.03583,-34.05306
"ProteNitid",19.99667,-34.05222
"ProteNitid",21.83694,-34.05222
"ProteNitid",21.85,-34.05222
"ProteNitid",19.96667,-34.05139
"ProteNitid",19.98333,-34.05139
"ProteNitid",21.86083,-34.05139
"ProteAcaul",18.98333,-34.05
"GrubbRosma",19.005,-34.04945
"RestiPurpu",19.005,-34.04945
"RestiVersa",19.005,-34.04945
"EhrhaRehma",19.00945,-34.04889
"GrubbRosma",19.00945,-34.04889
"RestiVersa",19.00945,-34.04889
"StabeCernu",19.00945,-34.04889
"ProteAcaul",19.03944,-34.04861
"ProteNitid",21.85417,-34.04861
"ProteLauri",19.97,-34.04833
"ProteAcaul",19.03861,-34.04806
"ElegiSpath",19.00167,-34.04722
"GrubbRosma",19.00167,-34.04722
"ProteNitid",18.97333,-34.04694
"ProteAcaul",19.04139,-34.04694
"ProteLauri",19.97167,-34.04528
"EhrhaRehma",19.0125,-34.04445
"PentaPalli",19.01333,-34.04445
"ProteNitid",18.96889,-34.04389
"ProteNitid",19.64083,-34.04389
"ProteNitid",19.66083,-34.04361
"EhrhaRehma",19.03194,-34.04333
"EricaEquis",19.03194,-34.04333
"PentaCurvi",19.03194,-34.04333
"RestiPerpl",19.03194,-34.04333
"RestiPurpu",19.03194,-34.04333
"WiddrNodif",19.03194,-34.04333
"EhrhaRehma",19.04,-34.04306
"ElegiNeesi",19.04,-34.04306
"EricaEquis",19.04,-34.04306
"GrubbRosma",19.04,-34.04306
"PentaCurvi",19.04,-34.04306
"RestiPurpu",19.04,-34.04306
"ProteLauri",19.65167,-34.04306
"ProteNitid",19.65167,-34.04306
"ProteNitid",19.66694,-34.04306
"ElegiNeesi",19.03333,-34.04278
"GrubbRosma",19.03333,-34.04278
"PentaPalli",19.03333,-34.04278
"RestiBifar",19.03333,-34.04278
"ProteNitid",19.63222,-34.04222
"ProteLauri",19.92167,-34.04222
"ProteNitid",19.92222,-34.04222
"ProteLauri",19.95667,-34.04222
"ProteNitid",19.95667,-34.04222
"ProteLauri",19.17472,-34.04194
"ProteNitid",19.63778,-34.04167
"ProteLauri",19.92861,-34.04167
"ProteNitid",19.64361,-34.04083
"ProteAcaul",18.86833,-34.04028
"ProteNitid",18.86833,-34.04028
"ProteNitid",19.63639,-34.04
"ProteNitid",19.67417,-34.04
"ProteNitid",19.66972,-34.03972
"ProteNitid",19.92639,-34.03944
"ProteLauri",19.95472,-34.03944
"ProteNitid",19.95472,-34.03944
"ProteNitid",19.92028,-34.03917
"ProteNitid",18.96889,-34.03889
"ProteNitid",19.94583,-34.03861
"EhrhaRehma",18.98833,-34.03833
"ElegiNeesi",18.98833,-34.03833
"ProteMundi",18.98833,-34.03833
"RestiPerpl",18.98833,-34.03833
"ProteNitid",19.66389,-34.0375
"ProteNitid",19.66972,-34.0375
"ProteLauri",19.92472,-34.0375
"ProteNitid",19.92472,-34.0375
"EhrhaRehma",19.06194,-34.03695
"GrubbRosma",19.06194,-34.03695
"PhyliImber",19.06194,-34.03695
"RestiBifar",19.06194,-34.03695
"RestiDebil",19.06194,-34.03695
"RestiPurpu",19.06194,-34.03695
"ProteAcaul",18.96361,-34.03694
"ProteNitid",18.96361,-34.03694
"CalopPanic",19.61111,-34.03694
"ProteMundi",19.35556,-34.03639
"ProteNitid",19.64083,-34.03639
"ProteNitid",19.60889,-34.03611
"ProteLauri",19.91833,-34.03611
"ProteNitid",19.91833,-34.03611
"ProteNitid",19.63583,-34.03556
