fire_clip1,map_clip1,mmp01_clip1,pptconc_clip1,soils_clip1,tmax01_clip1,tmin07_clip1
1.119024992,573,14,30.5,-0.169484898,23.70000076,8.100000381
2.500854015,1028,14,44.90000153,-0.1044292,27.70000076,5.599999905
2.760668039,1066,20,42.79999924,-0.075660147,26.5,4.199999809
1.991271019,778,19,40.20000076,0.02487655,25.5,5.699999809
1.932458043,1778,42,44.90000153,-0.327100009,26.60000038,4.300000191
1.131392956,812,20,30.5,-0.429044187,23.39999962,7.599999905
2.482393026,797,14,40.79999924,-0.389115214,26.29999924,5
1.66387701,1269,28,37.40000153,-0.467010587,25.20000076,5.5
1.728667021,1492,22,48.09999847,-0.244698405,28.60000038,6.400000095
1.530580044,1257,29,41.29999924,-0.198077098,25.29999924,4.5
1.166138053,1870,48,40.70000076,-0.223380402,25.39999962,3.700000048
2.102731943,926,14,44.90000153,-0.077960007,27.60000038,5.900000095
2.341126919,618,10,40.79999924,-0.148104101,26.60000038,5.699999809
1.382693052,1142,28,37.40000153,-0.269560993,25.29999924,5.800000191
1.775454998,1345,26,37.40000153,-0.040878329,25.39999962,4.5
2.680538893,867,17,40.79999924,-0.130379707,25.5,4.5
0.951163113,2092,51,40.70000076,-0.425938487,24.5,3.299999952
2.521111965,805,17,40.79999924,-0.334010094,25.5,4.900000095
1.961344957,1334,30,40.20000076,-0.461880714,24.89999962,5.699999809
1.715654016,1442,31,41.29999924,-0.220491707,25.10000038,4.199999809
2.909374952,786,15,40.79999924,-0.276656091,25.5,4.5
1.224413991,986,26,37.40000153,-0.251249999,25.20000076,5.5
0.978891075,700,18,30.5,-0.399135888,23.39999962,7.900000095
1.218983054,1204,32,37.40000153,-0.272627085,25,5.400000095
1.313956022,930,23,30.5,-0.417658508,25.20000076,6.699999809
1.357864022,1278,33,37.40000153,-0.406174093,25,5.400000095
1.59138,1005,23,37.40000153,-0.359638691,25.20000076,6.5
1.371484041,1390,31,37.40000153,-0.475049287,25.10000038,5.800000191
1.742434978,1051,24,37.40000153,-0.128502995,25.5,5.800000191
1.670164943,1757,34,41.29999924,-0.000308222,25.5,4.800000191
1.35730195,1063,29,37.40000153,-0.199482396,25.29999924,6.099999905
1.401852012,405,17,7.400000095,-0.396336913,27.29999924,6.5
1.443771958,414,18,7.400000095,-0.395195305,27.60000038,6.199999809
1.483574033,445,19,5.5,-0.391039699,28.20000076,6
1.441135049,426,18,5.5,-0.391039699,28.20000076,6
1.588775039,449,17,8.300000191,-0.289618999,29,6.400000095
1.461858034,499,21,5.5,-0.267806411,28,5.800000191
1.642951012,350,13,8.5,-0.395195007,27.79999924,5.800000191
1.502457976,389,15,7.400000095,-0.396275699,26.60000038,6.800000191
1.490715027,395,16,7.400000095,-0.391039699,27.60000038,6.300000191
1.601681948,320,12,8.5,-0.395195186,27.10000038,6.5
1.758084059,447,12,8.300000191,-0.270946085,28.10000038,6.800000191
1.687576056,378,15,8.5,-0.392181903,27.70000076,5.900000095
1.569650054,382,15,7.400000095,-0.399265409,26.5,6.800000191
1.443766952,400,17,7.400000095,-0.391039699,27.70000076,6.300000191
1.888721943,400,10,14.89999962,-0.395195514,28.29999924,6.900000095
1.186393976,466,20,5.5,0.063253157,27.70000076,5.800000191
1.768427014,409,11,8.300000191,0.057073642,27.89999962,6.699999809
1.608082056,446,17,8.300000191,-0.3921794,29.20000076,6.300000191
1.387979984,395,17,7.400000095,-0.39809981,27.5,6.400000095
1.500255942,465,19,5.5,-0.391039699,28.29999924,6.099999905
1.442574978,425,18,5.5,0.062908538,27.79999924,5.800000191
1.420884967,432,19,7.400000095,-0.398124099,27.60000038,6.199999809
1.715105057,373,13,8.300000191,-0.395195603,28,6.099999905
1.597563982,403,15,8.300000191,-0.395110011,29,6.300000191
1.579861999,336,13,7.400000095,-0.395109892,27.79999924,5.5
1.597520947,374,14,7.699999809,-0.399265409,28.10000038,6.099999905
1.53748703,402,16,8.300000191,-0.395110011,29.10000038,6.300000191
1.612962961,344,13,8.5,-0.396338105,26.10000038,6.599999905
1.636108041,399,15,7.699999809,-0.399265409,28.10000038,6.099999905
1.361721992,389,15,7.400000095,-0.391039699,26.5,6.800000191
1.356896043,460,19,5.5,-0.329515189,27.70000076,6.400000095
1.449180961,337,13,7.400000095,-0.395109892,26.5,6.400000095
1.438953042,376,16,7.400000095,-0.393968105,26.89999962,6.5
1.714686036,387,13,8.300000191,-0.395195514,28.20000076,6.199999809
1.73100698,392,13,8.300000191,-0.394032001,28.29999924,6.099999905
1.440063,354,13,8.5,-0.398098588,26,6.599999905
1.623908043,405,15,7.699999809,-0.396335214,28,6.099999905
1.432484984,467,20,5.5,-0.391039699,27.79999924,6.199999809
1.462990046,492,21,5.5,-0.388646901,29.20000076,6.099999905
1.868428946,398,10,14.89999962,-0.395195514,28.10000038,6.699999809
1.471982956,388,15,7.400000095,-0.391039699,27.60000038,6
1.468338013,432,18,7.699999809,-0.399265409,29,6.300000191
1.507295966,410,17,7.699999809,-0.399265409,29.29999924,6.300000191
1.654113054,383,12,14.89999962,-0.393340498,27.29999924,6.599999905
1.674131036,361,11,14.89999962,-0.399265409,27.5,6.599999905
1.593232036,393,12,8.300000191,-0.395195514,28.89999962,6.400000095
1.768514991,419,14,7.699999809,-0.399265409,28.10000038,6.300000191
1.77095902,426,14,7.699999809,-0.399265409,28.20000076,6.300000191
1.59879601,363,14,8.5,-0.394028693,27.10000038,6.599999905
1.377133965,399,17,7.400000095,-0.395109892,27.39999962,6.5
1.381168962,394,16,7.400000095,-0.393968105,26.79999924,6.800000191
1.544839025,373,15,7.400000095,-0.392205596,27.10000038,6.699999809
1.567790031,462,18,8.300000191,-0.395195514,28.29999924,6.099999905
1.612707019,324,12,7.400000095,-0.395195514,26.20000076,6.5
1.442999005,370,15,7.400000095,-0.395109504,26.29999924,6.800000191
1.439260006,448,17,8.300000191,-0.28478989,29.10000038,6.300000191
1.790673971,406,10,8.300000191,-0.395195514,28.10000038,6.800000191
1.528401017,394,16,8.300000191,-0.395195812,28,6.5
1.79777503,420,13,7.699999809,-0.399265409,27.79999924,6.300000191
1.424958944,339,13,7.400000095,-0.393967211,26.5,6.099999905
1.391461968,366,14,7.400000095,-0.392206401,26.20000076,6.199999809
1.429720998,345,13,8.5,-0.356455505,26.20000076,6.300000191
1.360494971,331,12,8.5,-0.241490498,25.5,6.900000095
1.407935023,352,13,8.5,-0.393966794,25.70000076,6.800000191
1.485115051,426,18,7.400000095,-0.392205209,27.79999924,6.300000191
1.463569999,427,18,7.400000095,-0.395195186,27.5,6.400000095
1.437595963,422,18,7.400000095,-0.395195186,27.5,6.400000095
1.397076011,515,22,5.5,-0.255369514,27.79999924,6.300000191
1.476819992,430,18,5.5,0.088390812,27.60000038,6.300000191
1.447087049,399,17,5.5,-0.391039699,27.70000076,6.300000191
1.758067966,407,12,8.300000191,0.1038092,27.89999962,6.699999809
1.426167011,446,18,7.400000095,-0.399265409,28.20000076,6.199999809
1.779384017,353,14,8.5,-0.396276087,27.79999924,5.900000095
1.512678981,437,17,7.699999809,-0.399265409,28.5,6.5
1.495286942,444,18,7.699999809,-0.399265409,28.60000038,6.5
1.451396942,407,18,7.400000095,-0.394029886,28.10000038,6.199999809
1.540112019,455,18,7.699999809,-0.399265409,28.70000076,6.599999905
1.532013059,456,18,7.699999809,-0.399265409,28.70000076,6.5
1.49127996,457,19,7.699999809,-0.399265409,29,6.300000191
1.561876059,388,15,7.400000095,-0.395195305,27.20000076,6.599999905
1.601276994,381,15,7.400000095,-0.395195305,27.79999924,5.900000095
1.507380009,425,17,7.400000095,-0.399265409,27.79999924,6.199999809
1.458122015,437,17,7.400000095,-0.399265409,28.29999924,6.099999905
1.53006804,395,16,8.300000191,-0.398125291,29.29999924,6.199999809
1.270681024,480,20,7.400000095,-0.142185599,26.89999962,6.099999905
1.604460955,403,15,7.400000095,-0.399265409,27,6
1.420539021,427,17,7.400000095,-0.399265409,27.70000076,6.300000191
1.402163029,449,18,7.400000095,-0.399265409,27.5,6.400000095
1.662004948,364,14,7.400000095,-0.398123413,28.20000076,5.400000095
1.493262053,410,15,7.400000095,-0.079117067,27.10000038,6
1.495396018,393,14,7.400000095,-0.028200179,26.5,6.099999905
1.626019955,437,17,8.300000191,-0.392203391,28.20000076,6
1.608505964,466,18,8.300000191,-0.395195514,28.20000076,6
1.634243011,340,13,7.400000095,-0.395109385,26.20000076,6.599999905
1.544440985,352,13,7.400000095,-0.396275908,26,6.599999905
1.469401956,349,13,8.5,-0.395109385,25.89999962,7
1.340597034,451,18,8.300000191,-0.28478989,29.10000038,6.300000191
1.523077011,419,16,7.400000095,-0.399265409,27.70000076,6.099999905
1.020565033,450,19,8.300000191,-0.314191997,29.5,6.099999905
1.509359956,408,17,8.300000191,-0.391039699,28.5,6.099999905
1.430696964,397,16,5.5,-0.248798698,27.39999962,6.699999809
1.472609997,444,17,7.400000095,-0.329503089,27.39999962,6.199999809
1.502339005,401,17,8.300000191,-0.392179698,29,6.300000191
1.522843957,399,17,5.5,-0.393969804,28.89999962,6.300000191
1.524356961,427,18,5.5,-0.391039699,28.60000038,6.199999809
1.471804023,467,20,5.5,-0.391039699,28.5,6.199999809
1.860643029,342,9,14.89999962,-0.399265409,28.10000038,6.699999809
1.525596023,402,17,7.400000095,-0.394029409,27.10000038,6.699999809
1.445005059,392,16,7.400000095,-0.395109713,27.39999962,6.199999809
1.801959991,374,10,8.300000191,-0.25848031,28.10000038,6.800000191
1.452590942,427,18,5.5,-0.391039699,27.89999962,6.199999809
1.391281009,423,17,5.5,-0.399265409,27.89999962,6.400000095
1.468384027,433,17,7.699999809,-0.395108998,28.60000038,6.599999905
1.476711988,433,17,7.699999809,-0.395108998,28.70000076,6.5
1.466084957,447,18,7.699999809,-0.395108998,29,6.300000191
1.406160951,444,18,7.699999809,-0.396273613,28.70000076,6
1.456663013,443,18,7.699999809,-0.399265409,28,6.099999905
1.572967052,448,17,7.400000095,-0.399265409,28.10000038,6.099999905
1.590955019,431,16,7.400000095,-0.399265409,27.70000076,6.099999905
1.374230981,448,19,5.5,-0.391039699,27.5,6.400000095
1.577898979,377,14,7.400000095,-0.395195514,26.60000038,6.099999905
1.445387959,445,19,5.5,-0.391039699,27.60000038,6
1.515944958,447,19,8.300000191,-0.394031405,28.20000076,6.199999809
1.46092999,443,17,7.400000095,-0.399265409,28.20000076,6.099999905
1.566200972,469,19,8.300000191,-0.295542598,29.29999924,6.199999809
1.657331944,381,15,7.400000095,-0.395109892,28.39999962,5.300000191
1.436277986,342,13,8.5,-0.396955788,25.60000038,6.900000095
1.410150051,472,19,7.400000095,-0.1503613,27.89999962,6.199999809
1.556123972,312,12,8.5,-0.393966913,25.70000076,7.099999905
1.386494994,437,17,7.400000095,-0.079120003,27.39999962,6.099999905
1.343184948,394,15,7.400000095,0.034029081,25.60000038,6.199999809
1.438369036,301,11,8.5,-0.1313297,25.10000038,7
1.107450962,282,10,8.5,0.114144899,24.89999962,6.900000095
1.569880962,387,16,8.300000191,-0.393970102,29.29999924,6.199999809
1.589707017,426,17,8.300000191,-0.381281614,29.5,6.199999809
1.299221992,361,14,7.400000095,-0.392181605,26.39999962,6.800000191
1.418544054,330,12,8.5,-0.395109385,25.89999962,7
1.850697041,390,10,14.89999962,-0.395195514,28.10000038,6.699999809
1.324880004,401,17,8.300000191,-0.391039699,28.10000038,6.300000191
1.45578301,415,17,8.300000191,-0.391039699,29.10000038,6.199999809
1.708469987,380,11,14.89999962,-0.36710909,27.10000038,6.5
1.309216022,516,22,5.5,-0.329517305,27.79999924,6.400000095
1.38437295,375,14,8.5,-0.399265409,26.10000038,6.599999905
1.550330997,396,16,7.699999809,-0.392179787,28.79999924,5.900000095
1.448665023,422,17,7.699999809,-0.395108908,27.70000076,6.300000191
1.454653025,438,17,7.699999809,-0.395108908,27.79999924,6
1.43009901,439,17,7.699999809,-0.395108908,27.79999924,6
1.825348973,365,10,14.89999962,-0.399265409,28.39999962,6.900000095
1.832013965,371,10,8.300000191,-0.399265409,28.29999924,6.800000191
1.428918958,400,17,7.400000095,-0.395109713,27.20000076,6.099999905
1.864398003,377,15,7.400000095,-0.395109504,28,5.5
1.696771979,356,14,7.400000095,-0.3940292,27.39999962,6.400000095
1.816069007,377,12,8.300000191,-0.399265409,28.60000038,6.400000095
1.327548981,470,19,7.400000095,-0.396959513,26.5,6.199999809
1.492995024,378,15,7.400000095,-0.392181486,26.5,6.800000191
1.823009968,364,12,8.300000191,-0.398126006,28,6.099999905
1.701606989,424,14,7.699999809,-0.399265409,28.29999924,6.300000191
1.596178055,411,15,7.699999809,-0.399265409,28.39999962,6.400000095
1.60601902,402,15,7.699999809,-0.399265409,28.5,6.5
1.586035967,414,16,7.699999809,-0.399265409,28.79999924,6.300000191
1.374752045,443,19,5.5,-0.391039699,27.79999924,6.099999905
1.516366005,430,17,7.699999809,-0.399265409,28.89999962,6.300000191
1.832710028,367,10,14.89999962,-0.370102793,27.79999924,6.699999809
1.522945046,466,19,8.300000191,-0.395195603,28.29999924,6.199999809
1.781802058,347,14,7.400000095,-0.396275789,28,5.5
1.572082043,354,13,8.5,-0.399265409,25.89999962,6.699999809
1.63736701,323,12,7.400000095,-0.399265409,26.39999962,6.300000191
1.622733951,423,15,7.400000095,-0.258238792,26.79999924,6
1.490069032,453,18,7.400000095,-0.1503613,27.70000076,6.199999809
1.432798982,422,18,5.5,-0.309019595,28.20000076,6
1.441674948,421,18,5.5,-0.391039699,28.29999924,6.099999905
1.331050992,545,23,5.5,-0.079127997,27.70000076,6.400000095
1.269938946,467,19,7.400000095,-0.212288797,25.89999962,6.199999809
1.84730804,460,12,8.300000191,-0.117369503,28,6.800000191
1.528375983,441,14,8.300000191,-0.01358595,27.29999924,6.800000191
1.544710994,461,19,8.300000191,-0.367120713,29.5,6.099999905
1.587587953,397,13,8.300000191,-0.289617509,28.20000076,6.699999809
1.470757961,483,20,5.5,-0.394031197,29.10000038,6.199999809
1.755658031,338,13,7.400000095,-0.399265409,27.79999924,5.599999905
1.382725954,325,12,8.5,-0.393966705,25.60000038,7.099999905
1.379547,419,17,8.300000191,-0.393344492,27.89999962,6.400000095
1.399319053,471,20,5.5,-0.133450598,28.20000076,5.900000095
1.474517941,378,14,8.5,-0.399265409,26.20000076,6.5
1.493934035,449,18,7.699999809,-0.399265409,28.79999924,6.5
1.377275944,427,18,7.400000095,-0.395109713,27.29999924,6
1.742128968,362,14,7.400000095,-0.395195514,28.20000076,5.400000095
1.353379965,445,18,7.400000095,-0.395171404,27,6
1.339048982,433,18,7.400000095,-0.395109713,27.10000038,6
1.550547957,440,18,8.300000191,-0.394031614,28.29999924,6.099999905
1.438140035,464,19,8.300000191,-0.395195603,28.20000076,6.199999809
1.813431978,379,10,11.10000038,-0.236110404,27.60000038,6.699999809
1.454522967,487,20,5.5,-0.391039699,28.39999962,6.099999905
1.561473012,451,19,7.400000095,-0.399265409,28.79999924,6
1.461686969,304,11,8.5,-0.391039699,25.79999924,6.800000191
1.419571042,450,20,7.400000095,-0.396336585,27.5,5.900000095
1.797377944,365,12,8.300000191,-0.399265409,27.89999962,6.199999809
1.652019024,423,16,7.400000095,-0.395195514,26.39999962,6.300000191
1.462349057,405,17,7.400000095,-0.399265409,28.10000038,6.099999905
1.763581991,360,11,14.89999962,-0.396334112,27.5,6.699999809
1.851902962,393,15,7.400000095,-0.395195514,28,5.5
1.790410042,326,9,14.89999962,-0.399265409,27.70000076,6.699999809
1.852251053,328,9,14.89999962,-0.399265409,28.10000038,6.699999809
1.541671038,422,17,8.300000191,-0.391039699,28.29999924,6.099999905
1.527819037,419,17,7.699999809,-0.399265409,28.89999962,6.300000191
1.653738976,392,14,8.300000191,-0.391039699,28.79999924,6.400000095
1.75453198,431,16,7.400000095,-0.395195514,27.70000076,5.599999905
1.538874984,444,18,8.300000191,-0.395195603,28.20000076,6.199999809
1.579542041,332,13,7.400000095,-0.399265409,26.29999924,6.400000095
1.546569943,418,17,8.300000191,-0.398125589,28.20000076,6.099999905
2.258119106,342,7,15.89999962,0.06070419,30.10000038,4.300000191
1.176934958,364,14,7.699999809,-0.246945396,26.10000038,7
5.532542229,314,3,39,-0.432916611,20.89999962,0.800000012
1.488373995,695,30,5.699999809,0.003787949,27.89999962,3.5
3.243005991,300,3,29.89999962,-0.0199953,25.89999962,3.299999952
5.120881081,320,3,39,0.092820443,21,0.699999988
5.057433128,344,3,39,-0.071258552,21.29999924,0.899999976
2.634676933,348,5,37.79999924,-0.201765105,19.10000038,0.899999976
5.246331215,355,3,39,-0.176716,21.39999962,0.899999976
5.390267849,309,3,27.60000038,-0.385044187,21.20000076,0.899999976
3.010160923,362,8,15.89999962,-0.01542285,27,3.099999905
4.367446899,347,3,29.89999962,-0.141762897,23.10000038,2.299999952
4.602290154,284,5,19.39999962,-0.163564697,21.10000038,1.700000048
4.917728901,402,6,27.60000038,-0.138306797,24.39999962,3.299999952
2.365567923,525,21,5.699999809,0.002980188,28.39999962,3.599999905
4.594326019,306,3,39.59999847,-0.187966406,14.80000019,-0.899999976
1.318248034,665,37,3.5,-0.036988601,30,3.700000048
2.20383811,341,13,5.699999809,-0.240735695,23.5,2.299999952
2.64239502,310,7,15.89999962,-0.017347161,29.89999962,4.5
2.578874111,424,12,6,0.045554299,27.60000038,4.300000191
4.263382912,332,3,29.89999962,-0.038776278,23.70000076,2.200000048
3.899435997,383,9,19.39999962,-0.239076197,24.29999924,3.099999905
1.96231699,410,13,6,-0.190506101,28.20000076,4.400000095
1.393164992,652,36,3.5,-0.036988601,29.79999924,4.199999809
3.904791117,384,8,27.60000038,-0.213974401,24.79999924,3.200000048
2.705447912,395,12,6,-0.163764894,28.29999924,4.300000191
2.901833057,328,4,29.20000076,-0.066059291,28.39999962,4
5.19732523,344,5,27.60000038,-0.278635889,23.70000076,2.700000048
3.308542013,294,6,15.89999962,-0.0136964,27.79999924,3.200000048
4.888164997,380,4,29.89999962,-0.008197776,22.79999924,2.299999952
4.768037796,378,6,27.60000038,-0.154320896,23.89999962,3.099999905
3.113385916,216,3,14.60000038,0.092882693,26,1.700000048
0.714030623,455,24,5.099999905,-0.215472296,25.39999962,8.5
2.286056995,373,8,15.89999962,0.02742793,30,4.199999809
4.617512226,350,5,27.60000038,-0.235435903,24.39999962,2.799999952
4.740190029,343,6,27.60000038,0.057698332,21.20000076,2.200000048
1.934797049,336,13,16.20000076,-0.064934768,28.89999962,4.099999905
3.955051899,298,3,29.89999962,0.03087095,25.70000076,3.200000048
2.361418009,407,15,6,-0.223032802,28.10000038,4.400000095
2.495404959,364,8,20.20000076,0.102539003,24.20000076,3.5
2.345402956,347,13,5.699999809,-0.248998806,23.20000076,2.200000048
2.187701941,397,14,6,-0.247762695,28.29999924,4.400000095
4.075816154,336,4,29.89999962,-0.01416924,24.60000038,3.200000048
6.620154858,316,3,39,-0.406481296,21,0.800000012
1.99870801,554,28,11.69999981,-0.247755706,30.60000038,4
6.820508957,309,3,39,-0.42469731,21.29999924,0.899999976
5.803191185,288,3,39,-0.475037187,18.79999924,-0.100000001
6.107941151,306,3,27.60000038,-0.108514197,21.60000038,1.100000024
2.150813103,449,18,11.69999981,-0.37876001,27.60000038,2.400000095
2.930526018,378,13,6,-0.202879697,27.79999924,3.799999952
3.019143105,351,9,15.89999962,-0.003112209,29.89999962,4.699999809
2.62727809,404,16,5.699999809,-0.151085302,26.39999962,3.299999952
1.126163006,784,42,5.699999809,-0.2376903,26.79999924,1.799999952
1.09218204,836,46,5.699999809,-0.089652009,27.29999924,2.299999952
4.167800903,358,4,29.89999962,-0.186950698,23.39999962,2.400000095
1.724985957,503,27,2,-0.026340179,30,5.099999905
4.091951847,192,3,19.39999962,-0.42469731,20.39999962,-0.100000001
2.695177078,359,9,15.89999962,-0.01451632,28.10000038,3.799999952
4.942545891,345,6,27.60000038,-0.105318703,21.20000076,2.299999952
1.712543964,712,34,5.699999809,-0.162272304,27.70000076,2.799999952
4.864676952,388,4,29.89999962,-0.004336695,22.89999962,2.799999952
2.378578901,369,14,16.20000076,-0.247762695,27.79999924,3.900000095
1.872321963,515,23,11.69999981,-0.445584714,27.39999962,2.299999952
2.705739021,424,12,6,-0.105349503,27.70000076,4.300000191
