x,y
23.40175915,-33.57712737
22.96841715,-33.74379737
23.85176815,-33.49379237
23.78510015,-33.64379537
23.86843515,-33.49379237
23.73509915,-33.59379437
25.23512915,-33.64379537
23.40175915,-33.64379537
23.78510015,-33.59379437
23.85176815,-33.66046237
23.86843515,-33.66046237
23.13508715,-33.67712937
24.20177515,-33.71046337
24.75178615,-33.57712737
24.85178815,-33.59379437
25.16846115,-33.64379537
23.23508915,-33.67712937
24.23510915,-33.79379837
23.63509715,-33.62712837
23.56842915,-33.64379537
23.61843015,-33.64379537
24.06843915,-33.66046237
23.43509315,-33.64379537
24.11844015,-33.66046237
23.20175515,-33.69379637
23.50176115,-33.64379537
23.63509715,-33.61046137
23.51842815,-33.64379537
24.43511315,-33.76046437
23.36842515,-33.59379437
23.68509815,-33.61046137
23.70176515,-33.61046137
23.78510015,-33.66046237
23.65176415,-33.62712837
24.08510615,-33.74379737
23.23508915,-33.62712837
24.26844315,-33.57712737
24.28511015,-33.57712737
23.28509015,-33.62712837
23.30175715,-33.62712837
24.83512115,-33.61046137
25.15179415,-33.71046337
23.43509315,-33.57712737
23.76843315,-33.66046237
24.18510815,-33.89380037
23.96843715,-33.66046237
23.15175415,-33.62712837
23.66843115,-33.62712837
23.10175315,-33.69379637
23.80176715,-33.66046237
23.11842015,-33.69379637
23.95177015,-33.67712937
24.73511915,-33.57712737
23.55176215,-33.62712837
25.05179215,-33.61046137
23.58509615,-33.62712837
23.60176315,-33.62712837
24.61845015,-33.61046137
24.35177815,-33.77713137
23.76843315,-33.64379537
24.01843815,-33.69379637
23.21842215,-33.62712837
24.05177215,-33.66046237
23.93510315,-33.62712837
24.88512215,-33.69379637
24.90178915,-33.69379637
24.48511415,-33.79379837
23.31842415,-33.66046237
23.10175315,-33.72713037
23.81843415,-33.71046337
24.21844215,-33.74379737
23.80176715,-33.64379537
23.95177015,-33.66046237
22.85174815,-33.72713037
24.31844415,-33.79379837
23.93510315,-33.71046337
23.41842615,-33.64379537
23.95177015,-33.62712837
23.96843715,-33.62712837
23.70176515,-33.64379537
23.71843215,-33.64379537
23.31842415,-33.62712837
23.71843215,-33.66046237
23.16842115,-33.67712937
23.65176415,-33.67712937
23.71843215,-33.67712937
23.70176515,-33.67712937
25.11846015,-33.69379637
23.68509815,-33.62712837
23.63509715,-33.64379537
25.26846315,-33.64379537
23.10175315,-33.67712937
23.11842015,-33.67712937
23.55176215,-33.61046137
23.93510315,-33.66046237
23.91843615,-33.66046237
25.08512615,-33.84379937
24.51844815,-33.77713137
23.75176615,-33.64379537
23.38509215,-33.59379437
23.55176215,-33.64379537
24.46844715,-33.59379437
24.35177815,-33.79379837
24.25177615,-33.57712737
23.46842715,-33.64379537
23.48509415,-33.64379537
24.03510515,-33.52712637
23.61843015,-33.67712937
24.71845215,-33.62712837
22.95175015,-33.74379737
24.91845615,-33.69379637
24.45178015,-33.76046437
23.80176715,-33.62712837
23.83510115,-33.62712837
23.61843015,-33.62712837
23.58509615,-33.64379537
24.03510515,-33.66046237
24.11844015,-33.74379737
24.46844715,-33.77713137
25.30179715,-33.64379537
23.68509815,-33.66046237
23.85176815,-33.61046137
24.40177915,-33.76046437
24.20177515,-33.74379737
25.13512715,-33.71046337
23.73509915,-33.64379537
24.33511115,-33.59379437
24.66845115,-33.61046137
23.68509815,-33.67712937
24.23510915,-33.57712737
24.93512315,-33.59379437
23.45176015,-33.64379537
22.86841515,-33.74379737
25.31846415,-33.64379537
23.06841915,-33.72713037
24.15177415,-33.69379637
25.06845915,-33.84379937
24.50178115,-33.77713137
24.98512415,-33.59379437
23.70176515,-33.66046237
23.40175915,-33.59379437
25.25179615,-33.89380037
24.00177115,-33.66046237
23.91843615,-33.71046337
24.43511315,-33.77713137
24.91845615,-33.59379437
22.88508215,-33.74379737
24.48511415,-33.77713137
25.03512515,-33.59379437
24.00177115,-33.52712637
23.05175215,-33.72713037
24.21844215,-33.57712737
24.96845715,-33.59379437
23.78510015,-33.62712837
23.76843315,-33.62712837
25.26846315,-33.86046637
24.01843815,-33.66046237
23.98510415,-33.66046237
22.85174815,-33.74379737
24.01843815,-33.52712637
23.56842915,-33.61046137
25.18512815,-33.86046637
23.73509915,-33.62712837
23.88510215,-33.62712837
23.50176115,-33.52712637
23.90176915,-33.62712837
24.38511215,-33.77713137
23.91843615,-33.62712837
23.66843115,-33.64379537
22.83508115,-33.74379737
23.60176315,-33.52712637
24.36844515,-33.77713137
25.00179115,-33.59379437
23.48509415,-33.52712637
25.10179315,-33.69379637
23.58509615,-33.52712637
23.86843515,-33.62712837
24.40177915,-33.77713137
24.95179015,-33.59379437
23.81843415,-33.62712837
23.43509315,-33.59379437
23.85176815,-33.62712837
23.56842915,-33.52712637
25.05179215,-33.76046437
23.11842015,-33.72713037
23.46842715,-33.52712637
25.21846215,-33.89380037
24.63511715,-33.61046137
23.88510215,-33.71046337
23.90176915,-33.69379637
21.81839415,-33.72713037
21.78506015,-33.69379637
21.71839215,-33.69379637
21.76839315,-33.69379637
21.46838715,-33.62712837
21.38505215,-33.61046137
21.50172115,-33.52712637
21.51838815,-33.61046137
21.55172215,-33.52712637
21.51838815,-33.52712637
21.80172715,-33.69379637
21.60172315,-33.52712637
21.73505915,-33.69379637
21.50172115,-33.61046137
21.76839315,-33.71046337
21.48505415,-33.51045937
21.55172215,-33.62712837
21.53505515,-33.52712637
21.45172015,-33.52712637
21.51838815,-33.62712837
21.46838715,-33.52712637
21.51838815,-33.64379537
21.46838715,-33.51045937
21.45172015,-33.51045937
21.53505515,-33.64379537
21.83506115,-33.69379637
21.40171915,-33.61046137
21.53505515,-33.62712837
21.48505415,-33.52712637
21.91839615,-33.72713037
21.95173015,-33.72713037
21.93506315,-33.69379637
21.48505415,-33.62712837
21.61839015,-33.67712937
21.88506215,-33.71046337
21.86839515,-33.71046337
21.46838715,-33.61046137
21.85172815,-33.71046337
21.36838515,-33.61046137
21.33505115,-33.61046137
21.93506315,-33.72713037
21.48505415,-33.61046137
21.50172115,-33.59379437
21.65172415,-33.66046237
21.41838615,-33.61046137
21.51838815,-33.59379437
21.83506115,-33.71046337
21.78506015,-33.71046337
21.58505615,-33.52712637
21.31838415,-33.61046137
21.75172615,-33.71046337
21.81839415,-33.71046337
21.56838915,-33.52712637
21.96839715,-33.71046337
21.88506215,-33.72713037
21.95173015,-33.69379637
21.68505815,-33.66046237
21.50172115,-33.51045937
21.85172815,-33.69379637
21.90172915,-33.72713037
21.48505415,-33.64379537
21.41838615,-33.62712837
21.53505515,-33.49379237
21.98506415,-33.71046337
21.35171815,-33.61046137
21.65172415,-33.67712937
21.56838915,-33.66046237
21.35171815,-33.62712837
21.51838815,-33.49379237
21.60172315,-33.66046237
21.45172015,-33.61046137
21.45172015,-33.62712837
21.30171715,-33.61046137
21.91839615,-33.69379637
21.90172915,-33.71046337
21.55172215,-33.49379237
21.53505515,-33.61046137
21.43505315,-33.61046137
21.95173015,-33.71046337
21.93506315,-33.71046337
21.60172315,-33.67712937
21.63505715,-33.67712937
21.86839515,-33.72713037
21.91839615,-33.71046337
21.56838915,-33.51045937
21.58505615,-33.67712937
21.68505815,-33.67712937
21.51838815,-33.51045937
21.28505015,-33.61046137
21.55172215,-33.66046237
21.58505615,-33.66046237
21.56838915,-33.64379537
21.43505315,-33.62712837
21.40171915,-33.62712837
21.36838515,-33.62712837
21.55172215,-33.64379537
21.33505115,-33.62712837
21.63505715,-33.51045937
21.56838915,-33.67712937
21.38505215,-33.62712837
20.03502515,-33.27712137
19.95169015,-33.22712037
20.00169115,-33.19378637
20.06835915,-33.27712137
20.20169515,-33.24378737
19.93502315,-33.22712037
20.18502815,-33.24378737
20.11836015,-33.17711937
20.21836215,-33.24378737
20.01835815,-33.19378637
21.30171715,-33.52712637
19.98502415,-33.21045337
20.21836215,-33.52712637
20.23502915,-33.24378737
20.11836015,-33.26045437
20.06835915,-33.17711937
20.15169415,-33.24378737
20.38503215,-33.46045837
20.70170515,-33.41045737
19.95169015,-33.47712537
20.08502615,-33.26045437
20.10169315,-33.26045437
20.13502715,-33.17711937
19.95169015,-33.21045337
20.43503315,-33.27712137
20.46836715,-33.27712137
20.41836615,-33.27712137
20.05169215,-33.21045337
20.30169715,-33.22712037
20.08502615,-33.17711937
20.35169815,-33.41045737
20.53503515,-33.36045637
19.98502415,-33.22712037
20.48503415,-33.29378837
20.08502615,-33.21045337
20.58503615,-33.39379037
20.36836515,-33.46045837
19.73501915,-33.22712037
20.28503015,-33.24378737
20.50170115,-33.29378837
20.60170315,-33.39379037
20.06835915,-33.21045337
20.20169515,-33.42712437
20.65170415,-33.41045737
20.43503315,-33.26045437
20.03502515,-33.24378737
19.86835515,-33.24378737
20.70170515,-33.39379037
20.16836115,-33.24378737
20.45170015,-33.26045437
20.38503215,-33.26045437
20.01835815,-33.16045237
20.03502515,-33.16045237
20.33503115,-33.66046237
21.15171415,-33.31045537
20.15169415,-33.36045637
20.30169715,-33.39379037
20.51836815,-33.29378837
20.00169115,-33.27712137
20.18502815,-33.52712637
20.23502915,-33.42712437
21.28505015,-33.52712637
20.11836015,-33.19378637
20.46836715,-33.29378837
20.10169315,-33.21045337
20.11836015,-33.21045337
20.05169215,-33.16045237
20.05169215,-33.24378737
20.40169915,-33.26045437
20.41836615,-33.26045437
19.96835715,-33.49379237
20.48503415,-33.27712137
20.25169615,-33.51045937
20.30169715,-33.36045637
20.26836315,-33.42712437
21.40171915,-33.31045537
20.26836315,-33.24378737
20.31836415,-33.71046337
21.08504615,-33.34378937
21.10171315,-33.34378937
20.06835915,-33.16045237
19.86835515,-33.27712137
19.85168815,-33.26045437
21.26838315,-33.52712637
20.01835815,-33.26045437
20.50170115,-33.27712137
20.00169115,-33.49379237
20.31836415,-33.36045637
20.25169615,-33.24378737
20.35169815,-33.36045637
21.06837915,-33.34378937
21.50172115,-33.26045437
21.51838815,-33.26045437
20.26836315,-33.49379237
20.08502615,-33.22712037
20.58503615,-33.41045737
20.30169715,-33.47712537
20.28503015,-33.22712037
20.28503015,-33.46045837
20.33503115,-33.29378837
20.18502815,-33.16045237
20.33503115,-33.36045637
20.21836215,-33.16045237
21.48505415,-33.26045437
21.50172115,-33.27712137
19.78502015,-33.27712137
21.30171715,-33.49379237
21.18504815,-33.47712537
20.40169915,-33.42712437
19.98502415,-33.29378837
20.00169115,-33.26045437
20.55170215,-33.29378837
20.63503715,-33.41045737
21.01837815,-33.34378937
20.55170215,-33.27712137
21.05171215,-33.34378937
20.41836615,-33.29378837
19.90168915,-33.24378737
20.45170015,-33.29378837
20.45170015,-33.41045737
20.46836715,-33.41045737
19.83502115,-33.26045437
20.38503215,-33.27712137
20.46836715,-33.32712237
21.03504515,-33.31045537
20.26836315,-33.39379037
20.10169315,-33.17711937
20.40169915,-33.29378837
20.71837215,-33.26045437
19.98502415,-33.49379237
20.25169615,-33.42712437
20.06835915,-33.19378637
20.08502615,-33.19378637
20.10169315,-33.19378637
20.56836915,-33.41045737
20.13502715,-33.19378637
20.15169415,-33.19378637
20.53503515,-33.29378837
20.16836115,-33.46045837
20.23502915,-33.36045637
20.70170515,-33.26045437
19.83502115,-33.24378737
20.71837215,-33.42712437
19.75168615,-33.26045437
21.31838415,-33.29378837
21.33505115,-33.29378837
19.81835415,-33.27712137
21.06837915,-33.29378837
19.90168915,-33.29378837
19.85168815,-33.27712137
19.86835515,-33.47712537
20.56836915,-33.32712237
20.61837015,-33.41045737
20.38503215,-33.29378837
19.96835715,-33.21045337
20.21836215,-33.42712437
20.01835815,-33.27712137
20.05169215,-33.32712237
20.08502615,-33.27712137
20.36836515,-33.36045637
20.35169815,-33.27712137
20.43503315,-33.36045637
20.58503615,-33.47712537
21.16838115,-33.49379237
20.43503315,-33.42712437
19.98502415,-33.27712137
20.68503815,-33.41045737
20.23502915,-33.51045937
20.55170215,-33.42712437
20.66837115,-33.41045737
20.31836415,-33.67712937
20.35169815,-33.67712937
20.58503615,-33.27712137
20.23502915,-33.49379237
20.61837015,-33.27712137
20.25169615,-33.49379237
20.65170415,-33.27712137
20.88504215,-33.31045537
19.73501915,-33.24378737
19.93502315,-33.47712537
20.55170215,-33.36045637
21.16838115,-33.31045537
21.28505015,-33.29378837
21.30171715,-33.29378837
21.48505415,-33.27712137
20.33503115,-33.34378937
21.26838315,-33.32712237
21.38505215,-33.29378837
19.80168715,-33.26045437
19.81835415,-33.26045437
20.25169615,-33.47712537
20.28503015,-33.47712537
19.91835615,-33.47712537
20.18502815,-33.36045637
20.53503515,-33.42712437
20.65170415,-33.31045537
19.85168815,-33.24378737
21.31838415,-33.31045537
20.13502715,-33.26045437
20.03502515,-33.22712037
20.05169215,-33.22712037
20.06835915,-33.22712037
20.36836515,-33.27712137
21.55172215,-33.26045437
20.31836415,-33.24378737
20.36836515,-33.34378937
20.33503115,-33.44379137
19.85168815,-33.47712537
20.20169515,-33.36045637
21.16838115,-33.32712237
20.81837415,-33.32712237
20.15169415,-33.17711937
20.16836115,-33.17711937
20.06835915,-33.31045537
21.53505515,-33.26045437
20.25169615,-33.31045537
20.86837515,-33.31045537
21.48505415,-33.29378837
20.45170015,-33.32712237
20.28503015,-33.39379037
20.45170015,-33.42712437
20.73503915,-33.27712137
21.18504815,-33.29378837
19.73501915,-33.26045437
21.20171515,-33.32712237
20.70170515,-33.31045537
19.88502215,-33.24378737
19.86835515,-33.29378837
20.75170615,-33.31045537
20.33503115,-33.26045437
20.30169715,-33.24378737
20.33503115,-33.42712437
20.30169715,-33.37712337
20.68503815,-33.44379137
20.16836115,-33.44379137
21.13504715,-33.32712237
20.36836515,-33.41045737
20.38503215,-33.41045737
20.61837015,-33.39379037
20.20169515,-33.37712337
20.43503315,-33.29378837
20.43503315,-33.41045737
20.25169615,-33.37712337
20.40169915,-33.71046337
20.40169915,-33.34378937
21.31838415,-33.32712237
20.38503215,-33.69379637
20.23502915,-33.41045737
21.08504615,-33.32712237
21.20171515,-33.29378837
21.18504815,-33.32712237
20.53503515,-33.27712137
20.35169815,-33.44379137
20.21836215,-33.37712337
20.23502915,-33.37712337
19.78502015,-33.26045437
20.43503315,-33.32712237
20.31836415,-33.42712437
20.85170815,-33.31045537
19.83502115,-33.27712137
21.11838015,-33.29378837
20.21836215,-33.41045737
20.31836415,-33.44379137
20.63503715,-33.31045537
21.46838715,-33.27712137
20.40169915,-33.41045737
20.41836615,-33.41045737
19.76835315,-33.26045437
20.21836215,-33.26045437
20.60170315,-33.27712137
20.38503215,-33.34378937
20.23502915,-33.31045537
21.11838015,-33.32712237
20.53503515,-33.44379137
19.90168915,-33.31045537
20.31836415,-33.37712337
20.33503115,-33.27712137
21.26838315,-33.29378837
20.71837215,-33.31045537
20.15169415,-33.49379237
20.46836715,-33.44379137
20.18502815,-33.49379237
20.43503315,-33.69379637
20.90170915,-33.32712237
20.03502515,-33.54379337
21.06837915,-33.32712237
20.16836115,-33.26045437
20.68503815,-33.31045537
20.05169215,-33.34378937
20.56836915,-33.27712137
20.26836315,-33.37712337
20.26836315,-33.47712537
20.35169815,-33.34378937
20.30169715,-33.42712437
21.30171715,-33.31045537
21.16838115,-33.29378837
20.66837115,-33.31045537
20.05169215,-33.36045637
21.45172015,-33.27712137
20.86837515,-33.32712237
20.28503015,-33.42712437
21.18504815,-33.31045537
19.91835615,-33.31045537
20.83504115,-33.32712237
20.28503015,-33.37712337
19.93502315,-33.31045537
21.10171315,-33.32712237
20.38503215,-33.42712437
21.43505315,-33.27712137
20.36836515,-33.42712437
20.35169815,-33.42712437
21.41838615,-33.46045837
20.16836115,-33.49379237
21.15171415,-33.32712237
21.86839515,-33.82713237
22.06839915,-33.81046537
22.08506615,-33.76046437
22.05173215,-33.76046437
22.26840315,-33.84379937
22.45174015,-33.79379837
21.98506415,-33.82713237
22.80174715,-33.81046537
22.06839915,-33.76046437
22.10173315,-33.81046537
22.86841515,-33.77713137
22.03506515,-33.76046437
22.78508015,-33.81046537
21.71839215,-33.89380037
21.88506215,-33.87713337
22.18506815,-33.82713237
22.16840115,-33.84379937
22.46840715,-33.79379837
22.03506515,-33.82713237
22.43507315,-33.79379837
22.21840215,-33.84379937
22.75174615,-33.76046437
22.08506615,-33.81046537
22.50174115,-33.79379837
22.11840015,-33.81046537
21.85172815,-33.86046637
21.93506315,-33.82713237
21.86839515,-33.86046637
21.75172615,-33.87713337
21.71839215,-33.84379937
22.95175015,-33.79379837
21.83506115,-33.82713237
21.75172615,-33.84379937
21.95173015,-33.79379837
21.95173015,-33.82713237
21.81839415,-33.87713337
21.96839715,-33.82713237
22.13506715,-33.84379937
22.61841015,-33.77713137
21.81839415,-33.86046637
22.08506615,-33.84379937
21.73505915,-33.89380037
21.85172815,-33.82713237
22.41840615,-33.79379837
22.08506615,-33.82713237
22.03506515,-33.74379737
22.95175015,-33.81046537
22.80174715,-33.74379737
22.81841415,-33.74379737
22.00173115,-33.82713237
22.15173415,-33.84379937
22.11840015,-33.84379937
22.13506715,-33.79379837
21.96839715,-33.81046537
22.00173115,-33.81046537
22.40173915,-33.79379837
22.53507515,-33.84379937
22.36840515,-33.82713237
21.73505915,-33.84379937
22.60174315,-33.84379937
22.98508415,-33.79379837
21.80172715,-33.84379937
22.76841315,-33.81046537
22.16840115,-33.77713137
21.93506315,-33.81046537
22.06839915,-33.84379937
23.06841915,-33.79379837
21.73505915,-33.87713337
22.40173915,-33.81046537
22.63507715,-33.77713137
21.78506015,-33.87713337
21.75172615,-33.86046637
21.83506115,-33.87713337
21.90172915,-33.82713237
21.80172715,-33.86046637
21.90172915,-33.87713337
22.10173315,-33.79379837
22.78508015,-33.76046437
23.05175215,-33.79379837
22.03506515,-33.84379937
22.11840015,-33.79379837
22.15173415,-33.79379837
22.05173215,-33.81046537
22.93508315,-33.79379837
22.23506915,-33.84379937
22.10173315,-33.82713237
22.01839815,-33.74379737
21.85172815,-33.89380037
22.15173415,-33.82713237
22.15173415,-33.77713137
22.13506715,-33.77713137
21.83506115,-33.86046637
21.95173015,-33.81046537
22.30173715,-33.82713237
21.98506415,-33.81046537
21.83506115,-33.84379937
21.80172715,-33.82713237
22.33507115,-33.82713237
23.13508715,-33.81046537
22.96841715,-33.79379837
22.65174415,-33.82713237
22.38507215,-33.86046637
21.78506015,-33.86046637
22.75174615,-33.81046537
22.75174615,-33.79379837
22.13506715,-33.81046537
22.30173715,-33.81046537
21.71839215,-33.87713337
22.80174715,-33.79379837
22.91841615,-33.79379837
22.66841115,-33.77713137
21.80172715,-33.87713337
21.88506215,-33.82713237
21.76839315,-33.86046637
21.91839615,-33.82713237
21.96839715,-33.79379837
22.30173715,-33.84379937
22.76841315,-33.76046437
22.05173215,-33.84379937
21.90172915,-33.81046537
22.01839815,-33.84379937
22.31840415,-33.81046537
23.10175315,-33.81046537
22.51840815,-33.84379937
21.75172615,-33.89380037
22.18506815,-33.84379937
22.93508315,-33.81046537
22.48507415,-33.79379837
22.28507015,-33.84379937
21.78506015,-33.84379937
23.01841815,-33.79379837
22.25173615,-33.82713237
21.86839515,-33.89380037
21.91839615,-33.81046537
22.28507015,-33.82713237
21.81839415,-33.84379937
21.85172815,-33.84379937
22.48507415,-33.84379937
22.88508215,-33.77713137
22.63507715,-33.82713237
22.55174215,-33.84379937
21.76839315,-33.84379937
22.73507915,-33.81046537
21.95173015,-33.84379937
23.03508515,-33.79379837
22.30173715,-33.86046637
22.28507015,-33.81046537
22.40173915,-33.86046637
22.36840515,-33.84379937
22.40173915,-33.84379937
21.81839415,-33.82713237
23.11842015,-33.81046537
21.73505915,-33.86046637
22.66841115,-33.81046537
21.93506315,-33.79379837
22.13506715,-33.82713237
22.11840015,-33.82713237
22.21840215,-33.82713237
22.06839915,-33.86046637
22.26840315,-33.82713237
22.55174215,-33.79379837
23.00175115,-33.81046537
22.38507215,-33.84379937
22.83508115,-33.79379837
22.81841415,-33.79379837
21.76839315,-33.87713337
21.80172715,-33.89380037
22.25173615,-33.84379937
22.68507815,-33.81046537
23.00175115,-33.79379837
22.45174015,-33.87713337
22.43507315,-33.86046637
22.53507515,-33.79379837
22.16840115,-33.82713237
22.51840815,-33.79379837
22.45174015,-33.81046537
22.38507215,-33.81046537
23.08508615,-33.81046537
22.31840415,-33.82713237
21.91839615,-33.84379937
21.90172915,-33.84379937
21.76839315,-33.89380037
21.93506315,-33.84379937
22.31840415,-33.84379937
22.76841315,-33.79379837
22.98508415,-33.81046537
21.86839515,-33.84379937
21.83506115,-33.89380037
22.41840615,-33.81046537
22.85174815,-33.79379837
22.78508015,-33.79379837
22.43507315,-33.81046537
21.88506215,-33.84379937
21.78506015,-33.89380037
21.71839215,-33.86046637
22.41840615,-33.86046637
22.46840715,-33.81046537
22.96841715,-33.81046537
21.76839315,-33.72713037
21.55172215,-33.54379337
21.51838815,-33.67712937
21.50172115,-33.56046037
21.45172015,-33.71046337
21.81839415,-33.74379737
21.43505315,-33.69379637
21.56838915,-33.71046337
21.41838615,-33.52712637
21.41838615,-33.69379637
21.83506115,-33.74379737
21.80172715,-33.74379737
21.46838715,-33.69379637
21.46838715,-33.67712937
21.40171915,-33.71046337
21.73505915,-33.72713037
21.98506415,-33.72713037
21.88506215,-33.74379737
21.45172015,-33.69379637
21.61839015,-33.71046337
21.43505315,-33.52712637
21.30171715,-33.62712837
21.35171815,-33.64379537
21.51838815,-33.66046237
21.65172415,-33.71046337
21.45172015,-33.66046237
21.75172615,-33.72713037
21.51838815,-33.54379337
21.50172115,-33.54379337
21.58505615,-33.71046337
21.95173015,-33.74379737
21.96839715,-33.74379737
21.63505715,-33.71046337
21.48505415,-33.54379337
21.48505415,-33.66046237
21.50172115,-33.71046337
21.76839315,-33.74379737
21.85172815,-33.74379737
21.78506015,-33.72713037
21.53505515,-33.54379337
21.40171915,-33.66046237
21.55172215,-33.72713037
21.50172115,-33.72713037
22.01839815,-33.71046337
21.38505215,-33.67712937
21.51838815,-33.71046337
21.55172215,-33.71046337
21.53505515,-33.71046337
21.86839515,-33.74379737
21.33505115,-33.64379537
21.66839115,-33.69379637
21.56838915,-33.54379337
21.26838315,-33.61046137
21.46838715,-33.54379337
22.00173115,-33.71046337
21.40171915,-33.69379637
21.71839215,-33.71046337
21.90172915,-33.74379737
21.91839615,-33.74379737
21.51838815,-33.69379637
21.41838615,-33.67712937
21.58505615,-33.54379337
22.01839815,-33.72713037
21.41838615,-33.64379537
21.31838415,-33.64379537
21.65172415,-33.69379637
21.41838615,-33.71046337
21.36838515,-33.66046237
21.38505215,-33.66046237
21.73505915,-33.71046337
21.43505315,-33.66046237
21.41838615,-33.66046237
21.60172315,-33.71046337
21.48505415,-33.71046337
21.68505815,-33.69379637
21.40171915,-33.67712937
21.55172215,-33.67712937
21.43505315,-33.71046337
21.58505615,-33.69379637
21.56838915,-33.57712737
21.36838515,-33.69379637
21.45172015,-33.54379337
21.60172315,-33.56046037
21.93506315,-33.74379737
21.46838715,-33.71046337
21.46838715,-33.64379537
21.43505315,-33.67712937
21.46838715,-33.66046237
21.88506215,-33.76046437
21.56838915,-33.69379637
21.55172215,-33.57712737
21.63505715,-33.69379637
21.45172015,-33.64379537
21.36838515,-33.67712937
21.53505515,-33.57712737
21.53505515,-33.69379637
21.80172715,-33.72713037
21.50172115,-33.64379537
21.38505215,-33.64379537
21.43505315,-33.64379537
21.93506315,-33.76046437
21.61839015,-33.69379637
21.63505715,-33.56046037
21.53505515,-33.67712937
21.56838915,-33.56046037
21.36838515,-33.64379537
21.38505215,-33.69379637
21.60172315,-33.69379637
21.91839615,-33.76046437
21.96839715,-33.72713037
21.48505415,-33.69379637
21.40171915,-33.64379537
21.53505515,-33.56046037
21.51838815,-33.56046037
21.66839115,-33.67712937
21.55172215,-33.56046037
21.61839015,-33.54379337
21.63505715,-33.54379337
22.65174415,-33.59379437
22.88508215,-33.59379437
22.73507915,-33.59379437
22.70174515,-33.59379437
22.78508015,-33.59379437
22.75174615,-33.59379437
22.61841015,-33.62712837
22.71841215,-33.59379437
22.78508015,-33.62712837
23.03508515,-33.59379437
22.75174615,-33.62712837
22.81841415,-33.62712837
22.76841315,-33.59379437
22.65174415,-33.62712837
22.63507715,-33.62712837
22.90174915,-33.59379437
22.86841515,-33.59379437
22.68507815,-33.59379437
22.66841115,-33.59379437
22.85174815,-33.59379437
22.98508415,-33.59379437
22.80174715,-33.59379437
22.80174715,-33.62712837
22.58507615,-33.57712737
22.86841515,-33.57712737
22.83508115,-33.62712837
22.51840815,-33.57712737
22.85174815,-33.61046137
22.81841415,-33.59379437
23.08508615,-33.52712637
23.06841915,-33.52712637
22.53507515,-33.57712737
22.98508415,-33.56046037
23.03508515,-33.54379337
22.76841315,-33.62712837
22.83508115,-33.61046137
22.96841715,-33.59379437
22.83508115,-33.59379437
22.95175015,-33.59379437
22.68507815,-33.62712837
22.60174315,-33.57712737
22.91841615,-33.57712737
23.01841815,-33.57712737
23.01841815,-33.54379337
22.48507415,-33.56046037
22.50174115,-33.57712737
22.60174315,-33.59379437
22.76841315,-33.61046137
23.05175215,-33.52712637
22.91841615,-33.59379437
22.73507915,-33.61046137
22.81841415,-33.61046137
22.91841615,-33.61046137
22.90174915,-33.57712737
22.70174515,-33.62712837
22.48507415,-33.57712737
22.56840915,-33.57712737
22.58507615,-33.59379437
22.95175015,-33.61046137
22.90174915,-33.62712837
22.71841215,-33.61046137
22.93508315,-33.59379437
22.86841515,-33.61046137
22.80174715,-33.61046137
23.03508515,-33.52712637
22.68507815,-33.64379537
22.73507915,-33.62712837
22.61841015,-33.59379437
22.63507715,-33.59379437
23.00175115,-33.56046037
22.68507815,-33.61046137
22.61841015,-33.61046137
22.93508315,-33.57712737
22.78508015,-33.61046137
22.85174815,-33.57712737
22.75174615,-33.61046137
22.71841215,-33.62712837
22.83508115,-33.64379537
22.50174115,-33.56046037
22.96841715,-33.61046137
22.85174815,-33.62712837
22.88508215,-33.57712737
22.61841015,-33.57712737
22.76841315,-33.64379537
22.95175015,-33.57712737
22.56840915,-33.59379437
22.70174515,-33.61046137
23.08508615,-33.51045937
22.83508115,-33.57712737
22.96841715,-33.57712737
22.63507715,-33.57712737
22.66841115,-33.62712837
22.66841115,-33.64379537
22.85174815,-33.64379537
22.78508015,-33.64379537
22.93508315,-33.61046137
22.58507615,-33.61046137
23.03508515,-33.57712737
22.66841115,-33.61046137
22.90174915,-33.61046137
22.88508215,-33.61046137
22.98508415,-33.57712737
23.00175115,-33.57712737
22.65174415,-33.61046137
21.23504915,-33.42712437
21.30171715,-33.46045837
21.75172615,-33.41045737
21.96839715,-33.37712337
22.71841215,-33.46045837
21.43505315,-33.44379137
21.21838215,-33.42712437
21.91839615,-33.37712337
22.90174915,-33.42712437
21.91839615,-33.39379037
20.66837115,-33.51045937
21.43505315,-33.42712437
21.40171915,-33.42712437
21.86839515,-33.32712237
22.83508115,-33.42712437
22.40173915,-33.39379037
22.81841415,-33.42712437
23.03508515,-33.41045737
20.68503815,-33.51045937
21.41838615,-33.44379137
22.36840515,-33.37712337
22.60174315,-33.44379137
21.41838615,-33.42712437
21.36838515,-33.44379137
22.70174515,-33.46045837
21.36838515,-33.46045837
21.46838715,-33.46045837
21.90172915,-33.37712337
22.35173815,-33.37712337
22.36840515,-33.39379037
21.70172515,-33.41045737
22.80174715,-33.42712437
21.16838115,-33.42712437
23.08508615,-33.41045737
22.33507115,-33.37712337
22.38507215,-33.39379037
22.66841115,-33.46045837
21.33505115,-33.46045837
21.83506115,-33.32712237
21.40171915,-33.44379137
21.73505915,-33.34378937
22.55174215,-33.44379137
21.50172115,-33.36045637
21.00171115,-33.57712737
21.71839215,-33.34378937
22.68507815,-33.46045837
21.85172815,-33.32712237
21.83506115,-33.41045737
21.31838415,-33.46045837
20.93504315,-33.57712737
21.13504715,-33.42712437
20.95171015,-33.57712737
