"","x","y","V.s.Barcoda","Precis.Barcode","Casherb","Casno","Family","Clade","Scientific.Name","Taxon","Latitude.Decimal","Longitude.Decimal","Reference.Acc"
"1112",19.45,-33.4333,8015524,"","BOL","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.4333,19.45,"B.Galley"
"1113",21.2167,-33.4333,8015550,"","PRE","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.4333,21.2167,"B.Galley"
"1114",21.2167,-33.4167,8015549,"","BOL","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.4167,21.2167,"B.Galley"
"1115",19.65,-33.4,8015526,"","NBG PRE BO","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.4,19.65,"B.Galley"
"1116",19.6667,-33.3833,8015525,"","SAM","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.3833,19.6667,"B.Galley"
"1117",18.85,-33.3667,8015507,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.3667,18.85,"B.Galley"
"1118",19.2833,-33.3667,8015523,"","BOL","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.3667,19.2833,"B.Galley"
"1119",21.9833,-33.3667,8015551,"","PRE","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.3667,21.9833,"B.Galley"
"1120",19.0833,-33.3167,8015514,"","PRE BOL BM","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.3167,19.0833,"B.Galley"
"1121",19.15,-33.15,8015512,"","NBG PRE BO","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.15,19.15,"B.Galley"
"1122",19.1667,-33.1333,8015513,"","SAM","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.1333,19.1667,"B.Galley"
"1123",19.1833,-33.1333,8015511,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-33.1333,19.1833,"B.Galley"
"1124",18.7667,-32.7333,8015500,"","BOL","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-32.7333,18.7667,"B.Galley"
"1125",19.15,-32.5167,8015506,"","STE PRE","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-32.5167,19.15,"B.Galley"
"1126",19.2167,-32.4167,8015504,"","BOL","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-32.4167,19.2167,"B.Galley"
"1127",19.1667,-32.35,8015503,"","PRE","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-32.35,19.1667,"501-2000m"
"1128",19.0667,-32.3333,8015505,"","PRE","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-32.3333,19.0667,"B.Galley"
"1129",19.0667,-32.2333,8015501,"","STE","","Poaceae","Pentameris","Pentaschistis densifolia","PentaDensi",-32.2333,19.0667,"B.Galley"
"1130",20.4667,-34.0667,8015637,"","STE PRE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-34.0667,20.4667,"B.Galley"
"1131",19.3667,-33.9833,8015611,"","BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.9833,19.3667,"B.Galley"
"1132",22.0167,-33.8833,8015629,"","PRE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.8833,22.0167,"B.Galley"
"1133",19.0667,-33.8167,8015610,"","STE PRE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.8167,19.0667,"B.Galley"
"1134",19.8333,-33.75,8015652,"","ZH","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.75,19.8333,"B.Galley"
"1135",18.8,-33.6167,8015592,"","","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.6167,18.8,"B.Galley"
"1136",19.8833,-33.6167,8015612,"","SAM","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.6167,19.8833,"B.Galley"
"1137",21.3167,-33.6167,8015626,"","STE PRE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.6167,21.3167,"B.Galley"
"1138",24.7833,-33.5667,8015632,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.5667,24.7833,"B.Galley"
"1139",23.6363,-33.5087,8015651,"","GALLEY","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.5087,23.6363,"A.Galley"
"1140",19.3667,-33.5,8015608,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.5,19.3667,"B.Galley"
"1141",19.4667,-33.4667,8015599,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.4667,19.4667,"B.Galley"
"1142",19.3167,-33.45,8015598,"","SAM PRE BO","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.45,19.3167,"B.Galley"
"1143",19.7167,-33.45,8015606,"","BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.45,19.7167,"B.Galley"
"1144",23.4667,-33.45,8015631,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.45,23.4667,"B.Galley"
"1145",21.2167,-33.4167,8015623,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.4167,21.2167,"B.Galley"
"1146",22.6833,-33.4167,8015628,"","NBG","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.4167,22.6833,"B.Galley"
"1147",19.6667,-33.3833,8015603,"","SAM","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.3833,19.6667,"B.Galley"
"1148",22.1833,-33.3833,8015627,"","STE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.3833,22.1833,"B.Galley"
"1149",23.2,-33.3833,8015630,"","BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.3833,23.2,"B.Galley"
"1150",22.0557,-33.3548,8015648,"","ZH","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.3548,22.0557,"A.Galley"
"1151",21.9667,-33.35,8015625,"","BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.35,21.9667,"B.Galley"
"1152",21.6833,-33.3333,8015624,"","STE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.3333,21.6833,"B.Galley"
"1153",19.6,-33.2667,8015605,"","BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.2667,19.6,"B.Galley"
"1154",19.8333,-33.2667,8015607,"","NBG","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.2667,19.8333,"B.Galley"
"1155",19.3333,-33.2333,8015595,"","PRE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-33.2333,19.3333,"B.Galley"
"1156",18.7333,-32.8667,8015582,"","PRE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-32.8667,18.7333,"B.Galley"
"1157",19.189,-32.7501,8015647,"","ZH","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-32.7501,19.189,"A.Galley"
"1158",19.4167,-32.7,8015589,"","PRE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-32.7,19.4167,"B.Galley"
"1159",18.9333,-32.6167,8015580,"","BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-32.6167,18.9333,"B.Galley"
"1160",19.2,-32.5333,8015587,"","STE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-32.5333,19.2,"B.Galley"
"1161",19.1667,-32.4667,8015585,"","STE PRE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-32.4667,19.1667,"B.Galley"
"1162",19.1667,-32.35,8015583,"","BOL","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-32.35,19.1667,"B.Galley"
"1163",19.0355,-32.1569,8015650,"","ZH","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-32.1569,19.0355,"A.Galley"
"1164",19.05,-31.7167,8015572,"","PRE","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-31.7167,19.05,"B.Galley"
"1165",19.2,-31.7,8015574,"","PRE GRA","","Poaceae","Pentameris","Pentaschistis eriostoma","PentaErios",-31.7,19.2,"501-2000m"
"1166",20.5513,-34.3679,8015836,"","ZH","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.3679,20.5513,"A.Galley"
"1167",18.9833,-34.3,8015825,"","STE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.3,18.9833,"<500m"
"1168",18.9333,-34.2833,8015826,"","STE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.2833,18.9333,"B.Galley"
"1169",18.9833,-34.25,8015827,"","PRE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.25,18.9833,"B.Galley"
"1170",18.8833,-34.2333,8015820,"","PRE BOL K","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.2333,18.8833,"B.Galley"
"1171",18.9,-34.2167,8015819,"","NBG PRE BO","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.2167,18.9,"B.Galley"
"1172",20.4667,-34.0667,8015835,"","PRE B","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.0667,20.4667,"B.Galley"
"1173",18.9833,-34.0333,8015817,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.0333,18.9833,"B.Galley"
"1174",19.0333,-34.0167,8015830,"","STE PRE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.0167,19.0333,"B.Galley"
"1175",19.6,-34.0167,8015834,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-34.0167,19.6,"B.Galley"
"1176",18.4167,-33.9833,8015754,"","STE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9833,18.4167,"501-2000m"
"1177",18.9833,-33.9833,8015758,"","STE PRE K","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9833,18.9833,"B.Galley"
"1178",19.0167,-33.9833,8015781,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9833,19.0167,"B.Galley"
"1179",20.45,-33.9833,8015789,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9833,20.45,"B.Galley"
"1180",18.4167,-33.9667,8015747,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9667,18.4167,"B.Galley"
"1181",18.4333,-33.9667,8015752,"","","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9667,18.4333,"B.Galley"
"1182",18.9667,-33.9667,8015757,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9667,18.9667,"B.Galley"
"1183",18.9833,-33.9667,8015756,"","STE PRE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9667,18.9833,"B.Galley"
"1184",19.5167,-33.9667,8015788,"","STE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9667,19.5167,"B.Galley"
"1185",20.7,-33.9667,8015791,"","PRE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9667,20.7,"B.Galley"
"1186",21.2167,-33.9667,8015794,"","PRE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9667,21.2167,"B.Galley"
"1187",24.1,-33.9667,8015809,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9667,24.1,"B.Galley"
"1188",24.2667,-33.9667,8015810,"","PRE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9667,24.2667,"B.Galley"
"1189",18.4167,-33.95,8015753,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.95,18.4167,"B.Galley"
"1190",18.9833,-33.9167,8015759,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.9167,18.9833,"B.Galley"
"1191",22.0167,-33.8833,8015802,"","STE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.8833,22.0167,"B.Galley"
"1192",22.4333,-33.8833,8015804,"","PRE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.8833,22.4333,"B.Galley"
"1193",23.8167,-33.8833,8015807,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.8833,23.8167,"B.Galley"
"1194",23.7,-33.8667,8015806,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.8667,23.7,"B.Galley"
"1195",19.2667,-33.8666,8015786,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.8666,19.2667,"B.Galley"
"1196",19.0667,-33.8167,8015784,"","STE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.8167,19.0667,"B.Galley"
"1197",19.1,-33.7667,8015782,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.7667,19.1,"B.Galley"
"1198",21.9333,-33.7167,8015795,"","STE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.7167,21.9333,"B.Galley"
"1199",19.15,-33.6667,8015778,"","BM","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.6667,19.15,"B.Galley"
"1200",19.1333,-33.6333,8015777,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.6333,19.1333,"B.Galley"
"1201",21.3167,-33.6167,8015792,"","PRE STE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.6167,21.3167,"B.Galley"
"1202",22.9333,-33.6167,8015805,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.6167,22.9333,"B.Galley"
"1203",19.1167,-33.6,8015779,"","NBG","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.6,19.1167,"B.Galley"
"1204",19.6,-33.5667,8015787,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.5667,19.6,"B.Galley"
"1205",24.7833,-33.5667,8015812,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.5667,24.7833,"B.Galley"
"1206",19.4,-33.5167,8015780,"","NBG BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.5167,19.4,"B.Galley"
"1207",19.2833,-33.4667,8015771,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.4667,19.2833,"B.Galley"
"1208",19.6333,-33.3833,8015776,"","NBG","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.3833,19.6333,"B.Galley"
"1209",19.6667,-33.3833,8015774,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.3833,19.6667,"B.Galley"
"1210",22.0333,-33.35,8015796,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.35,22.0333,"B.Galley"
"1211",22.05,-33.35,8015799,"","STE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.35,22.05,"B.Galley"
"1212",19.3167,-33.1667,8015769,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.1667,19.3167,"B.Galley"
"1213",19.15,-33.0167,8015768,"","PRE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-33.0167,19.15,"B.Galley"
"1214",19.15,-32.3667,8015743,"","BOL","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-32.3667,19.15,"B.Galley"
"1215",19.0667,-32.3333,8015744,"","PRE","","Poaceae","Pentameris","Pentaschistis malouinensis","PentaMalou",-32.3333,19.0667,"B.Galley"
"1216",18.9833,-34.0333,8015904,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-34.0333,18.9833,"501-2000m"
"1217",19.6667,-34,8015906,"","BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-34,19.6667,"B.Galley"
"1218",18.4,-33.9833,8015863,"","STE","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.9833,18.4,"B.Galley"
"1219",18.4167,-33.9833,8015870,"","BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.9833,18.4167,"501-2000m"
"1220",18.4333,-33.9833,8015882,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.9833,18.4333,"501-2000m"
"1221",18.4167,-33.9667,8015864,"","STE","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.9667,18.4167,"<500m"
"1222",18.4333,-33.9667,8015866,"","PRE","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.9667,18.4333,"501-2000m"
"1223",18.9833,-33.9667,8015886,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.9667,18.9833,"B.Galley"
"1224",18.4392,-33.9541,8015869,"","BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.9541,18.4392,"501-2000m"
"1225",18.4333,-33.95,8015868,"","BM","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.95,18.4333,"B.Galley"
"1226",18.9833,-33.9167,8015888,"","BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.9167,18.9833,"B.Galley"
"1227",19.1667,-33.9167,8015899,"","PRE","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.9167,19.1667,"B.Galley"
"1228",19.1,-33.7667,8015898,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.7667,19.1,"B.Galley"
"1229",19.15,-33.7,8015895,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.7,19.15,"B.Galley"
"1230",19.1167,-33.5167,8015897,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.5167,19.1167,"B.Galley"
"1231",19.2833,-33.4667,8015894,"","BOL","","Poaceae","Pentameris","Pentaschistis pallescens","PentaPalle",-33.4667,19.2833,"B.Galley"
"1232",19.55,-34.65,8016168,"","STE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-34.65,19.55,"B.Galley"
"1233",20.5513,-34.3679,8016208,"","ZH","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-34.3679,20.5513,"A.Galley"
"1234",18.4167,-34.0833,8016136,"","PRE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-34.0833,18.4167,"B.Galley"
"1235",20.4667,-34.0667,8016173,"","STE PRE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-34.0667,20.4667,"B.Galley"
"1236",18.4167,-33.9833,8016001,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.9833,18.4167,"B.Galley"
"1237",18.4333,-33.9833,8016004,"","BM","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.9833,18.4333,"B.Galley"
"1238",18.9833,-33.9833,8016044,"","STE PRE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.9833,18.9833,"B.Galley"
"1239",19.3667,-33.9833,8016087,"","BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.9833,19.3667,"B.Galley"
"1240",18.9667,-33.9667,8016041,"","PRE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.9667,18.9667,"B.Galley"
"1241",18.9833,-33.9667,8016040,"","STE PRE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.9667,18.9833,"B.Galley"
"1242",21.2333,-33.9667,8016098,"","BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.9667,21.2333,"B.Galley"
"1243",18.4,-33.95,8015998,"","NBG","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.95,18.4,"B.Galley"
"1244",18.4333,-33.95,8015997,"","STE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.95,18.4333,"B.Galley"
"1245",24.3333,-33.9333,8016120,"","BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.9333,24.3333,"B.Galley"
"1246",22.5333,-33.9,8016108,"","PRE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.9,22.5333,"B.Galley"
"1247",22.0167,-33.8833,8016104,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.8833,22.0167,"B.Galley"
"1248",22.4333,-33.8833,8016105,"","PRE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.8833,22.4333,"B.Galley"
"1249",20.4333,-33.8667,8016092,"","STE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.8667,20.4333,"B.Galley"
"1250",20.705,-33.8667,8016233,"","ZH","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.8667,20.705,"B.Galley"
"1251",25.3,-33.8667,8016122,"","PRE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.8667,25.3,"B.Galley"
"1252",19.0667,-33.8167,8016083,"","STE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.8167,19.0667,"B.Galley"
"1253",23.4333,-33.7667,8016115,"","STE SAM BO","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.7667,23.4333,"B.Galley"
"1254",18.9333,-33.7333,8016033,"","P B","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.7333,18.9333,"B.Galley"
"1255",19.1,-33.6833,8016075,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.6833,19.1,"B.Galley"
"1256",22.65,-33.6667,8016107,"","","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.6667,22.65,"B.Galley"
"1257",18.45,-33.65,8015994,"","STE","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.65,18.45,"B.Galley"
"1258",25.1,-33.65,8016121,"","GRA","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.65,25.1,"B.Galley"
"1259",23.5333,-33.6167,8016116,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.6167,23.5333,"B.Galley"
"1260",19.8506,-33.6,8016202,"","GALLEY","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.6,19.8506,"A.Galley"
"1261",19.6,-33.5667,8016089,"","BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.5667,19.6,"B.Galley"
"1262",19.1167,-33.5167,8016076,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.5167,19.1167,"B.Galley"
"1263",19.2833,-33.4833,8016067,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.4833,19.2833,"B.Galley"
"1264",19.4167,-33.4833,8016066,"","PRE BOL","","Poaceae","Pentameris","Pentaschistis pallida","PentaPalli",-33.4833,19.4167,"B.Galley"
