Barcode,Family,Scientific_Name,Latitude_Decimal,Longitude_Decimal,Collector,Collectors_Number,Collection_Date,CollectionDay,CollectionMonth,CollectionYear,Voucher,Locality,Habitat_Comments,AltitudeFrom,AltitudeMax,AltitudeUnits,District,Province,Grid,Reference_Accuracy,Latitude_Decimal2,Latitude,txtLatitudeMinutes,txtLatitudeSeconds,Direction,Longitude_Decimal2,Longitude,txtLongitudeMinutes,txtLongitudeSeconds,LogitudeDirection,Herb_Number,Type,PRECI_Number,Det,Source_File,Date_Captured
8002521,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-32.28194444,20.13527778,Koekemoer M.,2829,,28,8,2004,Vera,Tankwa National Park. Paulshoek Farm. 1st jeep track south of house into the mountains. Valley above track.,no effect seen,559,0,m,Ceres,WC,3220AC,<500m,-32.28194444,32,16,55,S,20.13527778,20,8,7,E,,FALSE,PRE0592374-0,,,
8002529,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-31.192597,18.331928,Marloth H.W.R.,8251,,,9,1918,Vera,VAN RHYNSDORP DIV.; HARDEVELD; SW. OF NIEWE RUST,,0,0,,Van Rhynsdorp,WC,3118AB,2001-5000m,-31.192597,31,11,33,S,18.331928,18,19,55,E,,FALSE,PRE0214744-0,,,
8002535,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-31.775052,18.621663,Marloth H.W.R.,12941,,13,9,1926,Vera,VAN RHYNSDORP DIV.; KLAVER,,0,0,,VAN RHYNSDORP,WC,3118DC,2001-5000m,-31.775052,31,46,30,S,18.621663,18,37,18,E,,FALSE,PRE0214687-0,,,
8002485,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-31.775052,18.621663,Andreae H.,418,,30,7,1920,Vera,VAN RHYNSDORP DIV.; KLAVER,,0,0,,VAN RHYNSDORP,WC,3118DC,2001-5000m,-31.775052,31,46,30,S,18.621663,18,37,18,E,,FALSE,PRE0214745-0,,,
8002544,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,0,0,Pillans N.S.,6337,,,9,1937,Vera,Van Rhynsdorp Division.  Area at base Knechts Vlagte.,Rays yellow; often with a red-brown.,0,0,,,WC,,,0,0,0,0,S,0,0,0,0,E,,FALSE,120232,,,
8002507,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-31.37644,19.017001,Esterhuysen E.E.,5279,,25,7,1941,Vera,Van Rhynsdorp Division. Van Rhyn's Pass.,,0,0,,VAN RHYNSDORP,WC,3119AC,2001-5000m,-31.37644,31,22,35,S,19.017001,19,1,1,E,,FALSE,120239,,,
8002488,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,0,0,Barker W.F.,5668,,8,9,1949,Vera,Van Rhynsdorp. Vredendal road.,Flowers white.,0,0,,,WC,,,0,0,0,0,S,0,0,0,0,E,,FALSE,NBG0034020-0,,,
8002540,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-31.741917,18.656598,Marsh  & et al. ,208,,30,7,1967,Vera,Vanrhynsdorp Dist. 38 miles from Clanwilliam to Vanrhynsdorp. ,Roadside. Flowers orange and black ring. Plant height: ± 1.25' tall.,0,0,,Van Rhynsdorp,WC,3118DA,2001-5000m,-31.741917,31,44,31,S,18.656598,18,39,24,E,,FALSE,NBG0193265-0,,,
8002541,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-31.741917,18.656598,Marsh  & et al. ,208,,30,7,1967,Vera,Vanrhynsdorp Dist. 38 miles from Clanwilliam to Vanrhynsdorp. ,Roadside. Flowers orange and black ring. Plant height: ± 1.25' tall.,0,0,,Van Rhynsdorp,WC,3118DA,2001-5000m,-31.741917,31,44,31,S,18.656598,18,39,24,E,,FALSE,NBG0193265-0,,,
8002502,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,0,0,Compton R.H.,21995,,6,9,1950,Vera,Vanrhynsdorp. Knechts Vlakte.,Pappus seales small. No tuft of hairs at the base of the achene.,0,0,,,WC,,,0,0,0,0,S,0,0,0,0,E,,FALSE,NBG0033899-0,,,
8002491,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-32.952262,17.89978,Boucher C.,5784,,12,7,1993,Vera,Vredenburg District. Jacobsbaai. Swartriet Farm. Calcrete ridge on granite to north of road to Swartriet famrhouses. ,Acocks Veld Type 34. Open shrubland. Moderate hill slope. Limestone. Aspect: W. Soil well-drained. Flowers white with orange then black centres. Spreading annual. Plant height: 0.10m tall. Scattered.,50,0,m,Vredenburg,WC,3217DD,501-2000m,-32.952262,32,57,8,S,17.89978,17,53,59,E,,FALSE,NBG0193269-0,,,
8002492,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-32.952262,17.89978,Boucher C.,5767,,12,7,1993,Vera,Vredenburg district. Jakobsbaai; Swartriet farm.,Calcrete ridge on granite to north of road to Swartriet farm houses. Acocks veld type 34. Open shrubland vegetation. Hill. Moderate slope. Bedrock-limestone. W aspect. Soil well drained. Orange petals with black centres. Procumbent annual herb. 0.1m tall.,50,0,m,Vredenburg,WC,3217DD,501-2000m,-32.952262,32,57,8,S,17.89978,17,53,59,E,,FALSE,NBG0168923-0,,,
8002546,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-33.01989,17.94631,Rode E.,258,,7,9,1995,Vera,Vredenburg District. Saldanha Yskor Smelting plant site.,Calcrete ridge in north western part of site. Vegetation: Annual herbland. Ridge. Slope level. Substrate: bedrock-limestone. Soil well drained. Herb with large orange ray florets. 30cm high.,14,0,m,Vredenburg,WC,3317BB,<500m,-33.01989,33,1,12,S,17.94631,17,56,47,E,,FALSE,NBG0168925-0,,,
8002523,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-31.623631,18.467287,Le Roux A.,2139,,8,8,1977,Vera,VREDENDAL; 0;7KM FROM MAIN ROAD EN ROUTE TO LOSSAND STASIE,,0,0,,VREDENDAL,WC,3118CB,<500m,-31.623631,31,37,25,S,18.467287,18,28,2,E,,FALSE,PRE0732560-0,,,
8002517,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-31.650206,18.237495,Hugo L.,2921,,29,9,1981,Vera,VREDENDAL; 12 KM NORTH OF STRANDFONTEIN,W aspect,0,0,,VREDENDAL,WC,3118CA,2001-5000m,-31.650206,31,39,1,S,18.237495,18,14,15,E,,FALSE,PRE0625714-0,,,
8002549,Asteraceae,Arctotis hirsuta (Harv.) Beauverd ,-33.639548,19.457075,Van Breda ,84,,,7,1947,Vera,WORCESTER DIV.,,0,0,,WORCESTER,WC,3319CB,>10000m,-33.639548,33,38,22,S,19.457075,19,27,25,E,,FALSE,PRE0214747-0,,,
8002555,Asteraceae,Arctotis hispidula (Less.) Beauverd ,0,0,Drege ,6173,,,,1835,Vera,BETW. KIPPLASTRIA AND ZWART KEY,,0,0,,,CP,,,0,0,0,0,S,0,0,0,0,E,,FALSE,PRE0214575-0,,,
8002557,Asteraceae,Arctotis hispidula (Less.) Beauverd ,-34.050181,24.918706,Fourcade H.G.,3280,,,7,1927,Vera,HUMANSDORP DIV.; JEFFREYS BAY,,0,0,,Humansdorp,EC,3424BB,2001-5000m,-34.050181,34,3,1,S,24.918706,24,55,7,E,,FALSE,PRE0234112-0,,,
8002556,Asteraceae,Arctotis hispidula (Less.) Beauverd ,-33.763232,25.402293,Ecklon ,887,,,,1835,Vera,UITENHAGE,,0,0,,UITENHAGE,EC,3325CD,5001-10000m,-33.763232,33,45,48,S,25.402293,25,24,8,E,,FALSE,PRE0214574-0,,,
8002565,Asteraceae,Arctotis incisa Thunb. ,-33.778271,19.466273,Mauve  & Hugo ,97,,9,10,1981,Vera,30 km N of Villiersdorp on road to Worcester.,Fynbos on sand. Slight slope; E aspect. Occasional; decumbent perennials. Rays golden yellow; disc brown. Seed collection.,0,0,,Worcester,WC,3319CD,501-2000m,-33.778271,33,46,42,S,19.466273,19,27,59,E,,FALSE,NBG0168889-0,,,
8002566,Asteraceae,Arctotis incisa Thunb. ,-33.778271,19.466273,Mauve  & Hugo ,97,,9,10,1981,Vera,30 km N of Villiersdorp on road to Worcester.,Fynbos on sand. Slight slope; E aspect. Occasional; decumbent perennials. Rays golden yellow; disc brown. Seed collection.,0,0,,Worcester,WC,3319CD,501-2000m,-33.778271,33,46,42,S,19.466273,19,27,59,E,,FALSE,NBG0168889-0,,,
8002564,Asteraceae,Arctotis incisa Thunb. ,-34.14519,20.54867,Manning J.C.,2869,,6,8,2003,Vera,Farm Sandkraal; 23 km S of Swellendam.,Fynbos. Renosterveld. Hilltop. Well-drained; stony soil. Sand. Sandstone; shale. Rays orange.,0,0,,Swellendam,WC,3420BA,2001-5000m,-34.14519,34,8,43,S,20.54867,20,32,55,E,,FALSE,NBG0194872-0,,,
8002562,Asteraceae,Arctotis incisa Thunb. ,-33.523089,18.594249,Esterhuysen E.E.,34669,,30,9,1977,Vera,Malmesbury Dist.  Riverlands.  Grid: 3318BC/DA.,In wet sand (over clay?). Rays bright orange; with black spot at base; coppery beneath. Population here all with the same colouring.,0,0,,Malmesbury,WC,3318DA,501-2000m,-33.523089,33,31,23,S,18.594249,18,35,39,E,,FALSE,NBG0120722-0,,,
8002558,Asteraceae,Arctotis incisa Thunb. ,-33.099512,18.415008,Barker W.F.,8063,,14,9,1950,Vera,Malmesbury.  Koperfontein.  ,Cream or orange.,0,0,,Hopefield,WC,3318AB,2001-5000m,-33.099512,33,5,58,S,18.415008,18,24,54,E,,FALSE,NBG0033846-0,,,
8002561,Asteraceae,Arctotis incisa Thunb. ,-33.48333333,18.48333333,Compton R.H.,13742,,22,9,1942,Vera,Malmesbury.  Mamre Hills.,Orange.,0,0,,Malmesbury,WC,3318AD,501-2000m,-33.48333333,33,29,0,S,18.48333333,18,29,0,E,,FALSE,NBG0033889-0,,,
8002563,Asteraceae,Arctotis incisa Thunb. ,-33.025198,18.65613,Helme N.A.,2338,,12,9,2001,Vera,Moorreesburg. Top of Koringberg (Swartberg) ± 9km north of Moorreesburg. ,Renosterveld. Hilltop. Well-drained; loam soil. Shale. Full sun. Gentle slope. Aspect: SW. No disturbance. Herb. Flowers pale cream. Clump forming; leaves erect. Fruit present. Plant height: 0.25m. Very local. Veld > 15 years old.,350,0,m,Moorreesburg,WC,3318BA,501-2000m,-33.025198,33,1,31,S,18.65613,18,39,22,E,,FALSE,NBG0191415-0,,,
8002567,Asteraceae,Arctotis incisa Thunb. ,0,0,Schlechter F.R.R.,10709,,3,8,1897,Vera,PIQUETBERG ROAD,,0,0,,,WC,,,0,0,0,0,S,0,0,0,0,E,,FALSE,PRE0214619-0,,,
8002559,Asteraceae,Arctotis incisa Thunb. ,-32.846252,18.570101,Barker W.F.,8090,,15,9,1953,Vera,Piquetberg; near Sauer.,Orange.,0,0,,Piketberg,WC,3218DC,<500m,-32.846252,32,50,47,S,18.570101,18,34,12,E,,FALSE,NBG0033863-0,,,
8002560,Asteraceae,Arctotis incisa Thunb. ,-34.260468,21.435284,Bohnen P.,7800,,16,2,1981,Vera,Riversdale; Droëvlakte; Takkiesfontein.,Heavily grazed fynbos on sand. S aspect; gentle slope; lightshade. Common 20cm tall annual with a subterranean creeping stem.,70,0,m,Riversdale,WC,3421AD,501-2000m,-34.260468,34,15,38,S,21.435284,21,26,7,E,,FALSE,NBG0168890-0,,,
8002568,Asteraceae,Arctotis incisa Thunb. ,-33.82305556,19.45666667,Steiner K.E.,3243,,8,9,1997,Vera,Worcester; Farm Lemoenpoort.  (S 33°49.38'; E19°27.40').  Altitude: c. 288m.,Locally common in sandy soil on edge of renosterveld/ fynbos transition zone; along disturbed roadside near Herschelianthe spathulata reserve patch and adjacent to orchards. Flowers yellow-orange; visited by Scelophysa steineri.roadside/railwayside,288,0,m,Worcester,WC,3319CD,GPS,-33.82305556,33,49,23,S,19.45666667,19,27,24,E,,FALSE,NBG0193273-0,,,
8002571,Asteraceae,Arctotis lanceolata Harv. ,-33.563402,19.147156,Galpin E.E.,12658,,13,3,1934,Vera,BAINS KLOOF,,0,0,,Wellington - Worcester,WC,3319CA,5001-10000m,-33.563402,33,33,48,S,19.147156,19,8,50,E,,FALSE,PRE0229741-0,,,
8002581,Asteraceae,Arctotis lanceolata Harv. ,-34.297357,19.143297,Werdermann E. & Oberdieck H.D.,697,,24,10,1958,Vera,CALEDON DIST.; RD. HOUW HOEK PASS TO KLEINHOND,,0,0,,Caledon,WC,3419AC,5001-10000m,-34.297357,34,17,50,S,19.143297,19,8,36,E,,FALSE,PRE0229742-0,,,
8002580,Asteraceae,Arctotis lanceolata Harv. ,-34.297357,19.143297,Werdermann E. & Oberdieck H.D.,697,,24,10,1958,Vera,CALEDON DIST.; RD. HOUW HOEK PASS TO KLEINHOND,,0,0,,Caledon,WC,3419AC,5001-10000m,-34.297357,34,17,50,S,19.143297,19,8,36,E,,FALSE,PRE0229742-0,,,
8002579,Asteraceae,Arctotis lanceolata Harv. ,-34.416665,19.234313,Rogers F.A.,26480,,,11,1921,Vera,HERMANUS,,0,0,,HERMANUS,WC,3419AC,2001-5000m,-34.416665,34,24,60,S,19.234313,19,14,4,E,,FALSE,PRE0214559-0,,,
8002569,Asteraceae,Arctotis lanceolata Harv. ,-34.416665,19.234313,Burtt Davy J.,18684,,,1,1920,Vera,HERMANUS,,0,0,,HERMANUS,WC,3419AC,2001-5000m,-34.416665,34,24,60,S,19.234313,19,14,4,E,,FALSE,PRE0229736-0,,,
8002577,Asteraceae,Arctotis lanceolata Harv. ,-33.724523,19.071236,Pillans N.S.,8462,,18,11,1937,Vera,PAARL DIV.; DU TOITS KLOOF; MIDDLE SLOPES NR. W. ENTRANCE TO DU TOITKLOOF,W aspect,0,0,,PAARL,WC,3319CA,2001-5000m,-33.724523,33,43,28,S,19.071236,19,4,16,E,,FALSE,PRE0229738-0,,,
8002572,Asteraceae,Arctotis lanceolata Harv. ,-34.34167,18.99667,Galpin E.E.,12861,,27,4,1934,Vera,PALMIET RIVER; PALMIET RIVER MOUTH,,0,0,,CALEDON,WC,3418BD,501-2000m,-34.34167,34,20,30,S,18.99667,18,59,48,E,,FALSE,PRE0229737-0,,,
8002570,Asteraceae,Arctotis lanceolata Harv. ,-34.730027,19.874552,Fellingham A.C.,405,,26,3,1982,Vera,SOETANYSBERG; ON FARM BERGPLAAS,,0,0,,BREDASDORP,WC,3419DB,2001-5000m,-34.730027,34,43,48,S,19.874552,19,52,28,E,,FALSE,PRE0624887-0,,,
8002575,Asteraceae,Arctotis lanceolata Harv. ,-33.953227,19.170574,Hugo L.,1497,,,,1980,Vera,THEEWATERSKLOOF; PURGATORY OUTSPAN; W BANK OF DU TOITS RIVER,,0,0,,PAARL,WC,3319CC,2001-5000m,-33.953227,33,57,12,S,19.170574,19,10,14,E,,FALSE,PRE0613686-0,,,
8002576,Asteraceae,Arctotis lanceolata Harv. ,-33.346701,19.111509,Hutchinson J.,418,,16,9,1928,Vera,TULBAGH DIV.; TULBAGH WATERFALL,,0,0,,Tulbagh,WC,3319AC,501-2000m,-33.346701,33,20,48,S,19.111509,19,6,41,E,,FALSE,PRE0229740-0,,,
8002578,Asteraceae,Arctotis lanceolata Harv. ,0,0,Rogers F.A.,17073,,,2,1918,Vera,TULBAGH ROAD,,0,0,,,WC,3319AC,,0,0,0,0,S,0,0,0,0,E,,FALSE,PRE0214558-0,,,
8002574,Asteraceae,Arctotis lanceolata Harv. ,-33.420498,19.267968,Goldblatt P. & Manning J.C.,8589,,13,11,1987,Vera,Worcester; Michells Pass. 10km S of Ceres.,Rocky slopes burned last summer. Sprawling perennial. Yellow rays. Det: P. Herman,0,0,,Worcester,WC,3319AD,2001-5000m,-33.420498,33,25,14,S,19.267968,19,16,5,E,,FALSE,PRE0785553-0,,,
8002573,Asteraceae,Arctotis lanceolata Harv. ,-33.420498,19.267968,Goldblatt P. & Manning J.C.,8589,,13,11,1987,Vera,Worcester; Michells Pass. 10km S of Ceres.,Rocky slopes burned last summer. Sprawling perennial. Yellow rays. Det: P. Herman,0,0,,Worcester,WC,3319AD,2001-5000m,-33.420498,33,25,14,S,19.267968,19,16,5,E,,FALSE,PRE0785553-0,,,
8002606,Asteraceae,Arctotis leiocarpa Harv. ,-32.517556,23.600266,Retief E. & Reid C.,510,,13,10,1983,Vera,ABERDEEN DIST.; BEAUFORT WEST - ABERDEEN MAIN ROAD; NEAR ENTRANCE TO KARIEGASFONTEIN FARM,,0,0,,Aberdeen,EC,3223DA,<500m,-32.517556,32,31,3,S,23.600266,23,36,1,E,,FALSE,PRE0647251-0,,,
8002607,Asteraceae,Arctotis leiocarpa Harv. ,-32.517556,23.600266,Retief E. & Reid C.,510,,13,10,1983,Vera,ABERDEEN DIST.; BEAUFORT WEST - ABERDEEN MAIN ROAD; NEAR ENTRANCE TO KARIEGASFONTEIN FARM,,0,0,,Aberdeen,EC,3223DA,<500m,-32.517556,32,31,3,S,23.600266,23,36,1,E,,FALSE,PRE0647251-0,,,
8002588,Asteraceae,Arctotis leiocarpa Harv. ,-32.316065,22.449061,Braack A.L.,4,,5,9,1983,Vera,BEAUFORT WEST DIST.; KAROO NAT. PARK; STOLSHOEK. PLEINS. SE FACING,,0,0,,Beaufort West,WC,3222AD,5001-10000m,-32.316065,32,18,58,S,22.449061,22,26,57,E,,FALSE,PRE0691265-0,,,
8002612,Asteraceae,Arctotis leiocarpa Harv. ,-32.274991,21.904281,Shearing D.A.M.B.,25,,9,5,1965,Vera,BEAUFORT WEST; PERDEBERG; LAYTON,SE aspect,0,0,,BEAUFORT WEST,WC,3221BD,2001-5000m,-32.274991,32,16,30,S,21.904281,21,54,15,E,,FALSE,PRE0228378-0,,,
8002621,Asteraceae,Arctotis leiocarpa Harv. ,-33.11148,21.373973,Werdermann E. & Oberdieck H.D.,824,,4,11,1958,Vera,BETW. LAINGSBURG AND PRINCE ALBERT ROAD,,0,0,,Laingsburg - Prince Albert,WC,3321AB,>10000m,-33.11148,33,6,41,S,21.373973,21,22,26,E,,FALSE,PRE0228369-0,,,
8002620,Asteraceae,Arctotis leiocarpa Harv. ,-33.11148,21.373973,Werdermann E. & Oberdieck H.D.,824,,4,11,1958,Vera,BETW. LAINGSBURG AND PRINCE ALBERT ROAD,,0,0,,Laingsburg - Prince Albert,WC,3321AB,>10000m,-33.11148,33,6,41,S,21.373973,21,22,26,E,,FALSE,PRE0228369-0,,,
8002597,Asteraceae,Arctotis leiocarpa Harv. ,-31.987182,21.56018,Hutchinson J.,977,,18,10,1928,Vera,BETW. WILLISTON AND MERWEVILLE,,0,0,,Beaufort West - Fraserburg - Williston,,3121DC,>10000m,-31.987182,31,59,14,S,21.56018,21,33,37,E,,FALSE,PRE0228408-0,,,
8002599,Asteraceae,Arctotis leiocarpa Harv. ,-30.588768,23.507016,Marloth H.W.R.,14037,,,8,1929,Vera,BRITSTOWN DIV.,,0,0,,Britstown,NC,3023DA,>10000m,-30.588768,30,35,20,S,23.507016,23,30,25,E,,FALSE,PRE0228357-0,,,
8002594,Asteraceae,Arctotis leiocarpa Harv. ,-31.16454,19.932622,Galpin E.E.,12945,,12,5,1934,Vera,CALVINIA DIV.; 23 MI. N. OF DOWNES STA.,,0,0,,Calvinia,NC,3119BB,<500m,-31.16454,31,9,52,S,19.932622,19,55,57,E,,FALSE,PRE0228411-0,,,
8002593,Asteraceae,Arctotis leiocarpa Harv. ,-31.34726,19.940602,Galpin E.E.,12946,,12,5,1934,Vera,CALVINIA DIV.; DOWNES STA.; 10 MI. N. OF DOWNES STA.,,0,0,,Calvinia,NC,3119BD,<500m,-31.34726,31,20,50,S,19.940602,19,56,26,E,,FALSE,PRE0228407-0,,,
8002585,Asteraceae,Arctotis leiocarpa Harv. ,-31.438652,20.27574,Barker W.F.,10556,,13,10,1967,Vera,Calvinia. 30 miles E of Calvinia on Williston road.,Pure white.,0,0,,Calvinia,NC,3120AD,<500m,-31.438652,31,26,19,S,20.27574,20,16,33,E,,FALSE,NBG0087145-0,,,
8002595,Asteraceae,Arctotis leiocarpa Harv. ,-30.658255,24.016272,Galpin W.,PRE 45100,,5,8,1925,Vera,DE AAR DIV.; NR. DE AAR,,0,0,,De Aar,NC,3024CA,5001-10000m,-30.658255,30,39,30,S,24.016272,24,0,59,E,,FALSE,PRE0228412-0,,,
8002611,Asteraceae,Arctotis leiocarpa Harv. ,-32.204796,21.888012,Shearing D.A.M.B.,732,,13,12,1984,Vera,FRASERBURG DIST.; LAYTON.; BOTTOM OF PASS.,roadside/railwayside,0,0,,Fraserburg,NC,3221BB,501-2000m,-32.204796,32,12,17,S,21.888012,21,53,17,E,,FALSE,PRE0682654-0,,,
8002610,Asteraceae,Arctotis leiocarpa Harv. ,-32.204796,21.888012,Shearing D.A.M.B.,731,,13,12,1984,Vera,FRASERBURG DIST.; LAYTON.; BOTTOM OF PASS.,roadside/railwayside,0,0,,Fraserburg,NC,3221BB,501-2000m,-32.204796,32,12,17,S,21.888012,21,53,17,E,,FALSE,PRE0682655-0,,,
8002584,Asteraceae,Arctotis leiocarpa Harv. ,-29.164347,22.333513,Acocks J.P.H. & Hafstrom A.H.F.,41349,,30,10,1936,Vera,HAY DIV.; KOEGAS; WITBERG VALLEY NR. KOEGAS,,0,0,,Hay,NC,2922AB,501-2000m,-29.164347,29,9,52,S,22.333513,22,20,1,E,,FALSE,PRE0228360-0,,,
8002583,Asteraceae,Arctotis leiocarpa Harv. ,-29.164347,22.333513,Acocks J.P.H. & Hafstrom A.H.F.,41349,,30,10,1936,Vera,HAY DIV.; KOEGAS; WITBERG VALLEY NR. KOEGAS,,0,0,,Hay,NC,2922AB,501-2000m,-29.164347,29,9,52,S,22.333513,22,20,1,E,,FALSE,PRE0228360-0,,,
8002589,Asteraceae,Arctotis leiocarpa Harv. ,-29.31748,24.005735,Brueckner A.E.,746,,,9,1946,Vera,HERBERT DIST.; DOUGLAS TO HOPETOWN RD. OPEN VELD,,0,0,,Herbert,NC,2924AC,>10000m,-29.31748,29,19,3,S,24.005735,24,0,21,E,,FALSE,PRE0228410-0,,,
8002613,Asteraceae,Arctotis leiocarpa Harv. ,-29.629164,24.086939,Steyn D.G.,PRE 26459,,,,1935,Vera,HOPETOWN DIV.,,0,0,,Hopetown,NC,2924CA,>10000m,-29.629164,29,37,45,S,24.086939,24,5,13,E,,FALSE,PRE0228362-0,,,
8002617,Asteraceae,Arctotis leiocarpa Harv. ,-28.863803,20.036753,Van der Schijff H.P.,5701,,17,7,1961,Vera,KAKAMAS DIST; 37 MI. VANAF KAKAMAS OP PAD NA POFADDER,,0,0,,Kenhardt,NC,2820CC,501-2000m,-28.863803,28,51,50,S,20.036753,20,2,12,E,,FALSE,PRE0228373-0,,,
8002608,Asteraceae,Arctotis leiocarpa Harv. ,-29.276415,21.47367,Schlieben H-J.E.,8816,,14,5,1961,Vera,KENHARDT DIV.; 20 MI. E. OF KENHARDT,,0,0,,Kenhardt,NC,2921AD,<500m,-29.276415,29,16,35,S,21.47367,21,28,25,E,,FALSE,PRE0228376-0,,,
8002598,Asteraceae,Arctotis leiocarpa Harv. ,-29.280093,19.675653,Leistner O.A.,2459,,21,5,1961,Vera,KENHARDT DIV.; GANNAPOORT FARM 25 MI. S.E. OF POFADDER,,0,0,,Kenhardt,NC,2919BC,<500m,-29.280093,29,16,48,S,19.675653,19,40,32,E,,FALSE,PRE0228375-0,,,
8002609,Asteraceae,Arctotis leiocarpa Harv. ,-29.280093,19.675653,Schlieben H-J.E.,8933,,19,5,1961,Vera,KENHARDT DIV.; GANNAPOORT FARM 93 MI. W. OF KENHARDT,,0,0,,Kenhardt,NC,2919BC,2001-5000m,-29.280093,29,16,48,S,19.675653,19,40,32,E,,FALSE,PRE0228374-0,,,
8002615,Asteraceae,Arctotis leiocarpa Harv. ,-28.803604,23.717425,Strey R.G.,3910,,10,9,1961,Vera,KIMBERLEY DIV.; CAMPBELL,roadside/railwayside,0,0,,Herbert,NC,2823DC,501-2000m,-28.803604,28,48,13,S,23.717425,23,43,3,E,,FALSE,PRE0228370-0,,,
8002582,Asteraceae,Arctotis leiocarpa Harv. ,-28.865073,24.210303,Acocks J.P.H.,395,,27,5,1936,Vera,KIMBERLEY DIV.; PAARDEBERG; NR. PAARDEBERG,,0,0,,Kimberley,NC,2824CC,501-2000m,-28.865073,28,51,54,S,24.210303,24,12,37,E,,FALSE,PRE0228368-0,,,
8002590,Asteraceae,Arctotis leiocarpa Harv. ,-27.796104,22.981484,Collins S.,70,,26,8,1967,Vera,KURUMAN DIST.; SISHEN,,0,0,,Postmasburg,NC,2722DD,2001-5000m,-27.796104,27,47,46,S,22.981484,22,58,53,E,,FALSE,PRE0228382-0,,,
8002618,Asteraceae,Arctotis leiocarpa Harv. ,-29.030631,19.631591,Van der Schijff H.P. & Schweickerdt H.G.W.J.,5717,,17,7,1961,Vera,POFADDER DIST; 16 MI. FROM POFADDER ON RD. TO KAKAMAS,,0,0,,Kenhardt,NC,2919BA,<500m,-29.030631,29,1,50,S,19.631591,19,37,54,E,,FALSE,PRE0228371-0,,,
8002619,Asteraceae,Arctotis leiocarpa Harv. ,-29.030631,19.631591,Van der Schijff H.P. & Schweickerdt H.G.W.J.,5717,,17,7,1961,Vera,POFADDER DIST; 16 MI. FROM POFADDER ON RD. TO KAKAMAS,,0,0,,Kenhardt,NC,2919BA,<500m,-29.030631,29,1,50,S,19.631591,19,37,54,E,,FALSE,PRE0228371-0,,,
8002591,Asteraceae,Arctotis leiocarpa Harv. ,0,0,Compton R.H.,24463,,24,8,1954,Vera,Prieska. Aughrabies.,White mauve reverse flowers.,0,0,,,NC,,,0,0,0,0,S,0,0,0,0,E,,FALSE,NBG0033884-0,,,
8002605,Asteraceae,Arctotis leiocarpa Harv. ,-33.223816,22.030044,Pole Evans I.B.,   H.16132,,24,6,1917,Vera,PRINCE ALBERT,,0,0,,PRINCE ALBERT,WC,3322AA,5001-10000m,-33.223816,33,13,26,S,22.030044,22,1,48,E,,FALSE,PRE0228366-0,,,
8002601,Asteraceae,Arctotis leiocarpa Harv. ,-33.223816,22.030044,Mauve A.A. & Reid C. & Wikner R.,132,,24,10,1980,Vera,PRINCE ALBERT DIST.; NEAR PRINCE ALBERT ROAD ON ROAD TO PRINCE ALBERT,roadside/railwayside,0,0,,PRINCE ALBERT,WC,3322AA,5001-10000m,-33.223816,33,13,26,S,22.030044,22,1,48,E,,FALSE,PRE0625725-0,,,
8002602,Asteraceae,Arctotis leiocarpa Harv. ,-33.223816,22.030044,Mauve A.A. & Reid C. & Wikner R.,132,,24,10,1980,Vera,PRINCE ALBERT DIST.; NEAR PRINCE ALBERT ROAD ON ROAD TO PRINCE ALBERT,roadside/railwayside,0,0,,PRINCE ALBERT,WC,3322AA,5001-10000m,-33.223816,33,13,26,S,22.030044,22,1,48,E,,FALSE,PRE0625725-0,,,
8002603,Asteraceae,Arctotis leiocarpa Harv. ,-33.223816,22.030044,Mauve A.A. & Reid C. & Wikner R.,132,,24,10,1980,Vera,PRINCE ALBERT DIST.; NEAR PRINCE ALBERT ROAD ON ROAD TO PRINCE ALBERT,roadside/railwayside,0,0,,PRINCE ALBERT,WC,3322AA,5001-10000m,-33.223816,33,13,26,S,22.030044,22,1,48,E,,FALSE,PRE0625725-0,,,
8002614,Asteraceae,Arctotis leiocarpa Harv. ,-33.122243,21.816477,Story R.,3574,,15,10,1948,Vera,PRINCE ALBERT DIV.; KAT RIVER; 15 MI. S.E. OF PRINCE ALBERT ROAD,,0,0,,Prince Albert,WC,3321BB,2001-5000m,-33.122243,33,7,20,S,21.816477,21,48,59,E,,FALSE,PRE0228409-0,,,
