"","Species","Lon","Lat"
"1623","ProteNitid",19.266601,-32.538955
"1624","ProteNitid",19.084762,-32.36161
"1625","ProteNitid",19.084681,-32.361444
"1626","ProteNitid",19.043409,-32.360151
"1627","ProteNitid",19.063312,-32.174952
"1628","ProteNitid",19.063541,-32.174911
"1629","ProteNitid",18.79706,-31.688785
"1630","ProteNitid",19.018057,-31.375024
"1631","ProteRepen",20.58002,-34.410152
"1632","ProteRepen",19.012446,-34.30773
"1633","ProteRepen",18.404979,-34.226505
"1634","ProteRepen",21.770534,-34.189976
"1635","ProteRepen",19.920482,-34.118754
"1636","ProteRepen",19.284888,-34.10244
"1637","ProteRepen",18.972981,-33.991472
"1638","ProteRepen",18.967677,-33.989078
"1639","ProteRepen",19.501213,-33.974761
"1640","ProteRepen",19.506089,-33.971929
"1641","ProteRepen",19.502607,-33.969355
"1642","ProteRepen",19.501524,-33.967269
"1643","ProteRepen",18.439663,-33.954234
"1644","ProteRepen",19.15726,-33.904748
"1645","ProteRepen",22.431762,-33.885082
"1646","ProteRepen",24.927889,-33.840099
"1647","ProteRepen",24.146663,-33.702498
"1648","ProteRepen",21.497596,-33.646835
"1649","ProteRepen",19.650565,-33.593009
"1650","ProteRepen",19.395447,-33.548439
"1651","ProteRepen",20.706263,-33.500749
"1652","ProteRepen",22.046452,-33.352081
"1653","ProteRepen",20.61949,-33.32821
"1654","ProteRepen",19.332696,-33.233705
"1655","ProteRepen",18.79706,-31.688785
"1656","ProteRepen",19.01595,-31.371811
"1657","ProteRupic",18.984814,-34.035959
"1658","ProteRupic",18.982704,-34.034801
"1659","ProteRupic",18.985271,-34.02346
"1660","ProteRupic",18.998074,-33.983175
"1661","ProteRupic",18.996921,-33.982124
"1662","ProteRupic",18.991373,-33.976498
"1663","ProteRupic",18.978702,-33.976429
"1664","ProteRupic",18.973649,-33.967103
"1665","ProteRupic",23.531302,-33.623961
"1666","ProteRupic",23.531549,-33.621574
"1667","ProteRupic",22.926673,-33.616087
"1668","ProteRupic",21.367969,-33.398236
"1669","ProteRupic",22.219664,-33.393683
"1670","ProteRupic",22.409757,-33.391009
"1671","ProteRupic",19.146013,-33.106028
"1672","ProteScolo",18.966932,-33.988807
"1673","ProteScolo",19.524388,-33.92092
"1674","ProteScolo",19.294987,-33.86361
"1675","ProteScolo",18.927667,-33.721084
"1676","ProteScolo",22.861759,-33.62306
"1677","ProteScolo",22.938273,-33.617275
"1678","ProteScolo",19.853616,-33.604344
"1679","ProteScolo",19.625662,-33.568565
"1680","ProteScolo",19.624711,-33.567777
"1681","ProteScolo",21.367969,-33.398236
"1682","ProteScolo",19.669033,-33.386047
"1683","ProteScolo",19.668615,-33.381922
"1684","ProteScolo",22.166097,-33.322856
"1685","ProteScolo",22.184903,-33.316553
"1686","ProteScolo",20.535793,-33.281284
"1687","ProteScolo",19.166621,-33.136561
"1688","ProteScolo",19.131306,-33.033295
"1689","ProteScolo",19.131104,-33.023966
"1690","ProteScolo",19.411157,-32.879265
"1691","ProteScolo",19.175443,-32.510682
"1692","ProteScolo",19.15218,-32.486012
"1693","ProteScolo",19.205025,-32.42629
"1694","ProteScolo",19.147228,-32.377488
"1695","ProteScolo",19.106701,-32.366437
"1696","PseudMacra",20.031369,-34.54345
"1697","PseudMacra",20.669712,-34.424481
"1698","PseudMacra",20.562876,-34.377847
"1699","PseudMacra",20.539991,-34.372858
"1700","PseudMacra",18.895584,-34.318591
"1701","PseudMacra",18.420653,-34.092079
"1702","PseudMacra",18.411066,-33.968416
"1703","PseudMacra",18.425671,-33.966941
"1704","PseudMacra",18.409382,-33.96141
"1705","PseudMacra",18.435574,-33.956957
"1706","PseudMacra",18.416043,-33.955039
"1707","PseudMacra",18.415864,-33.953827
"1708","PseudMacra",18.435257,-33.950063
"1709","PseudMacra",19.414941,-32.963983
"1710","PseudMacra",18.736857,-32.853925
"1711","PseudMacra",18.731844,-32.846692
"1712","PteryAcuti",19.88111111,-34.51583333
"1713","PteryAcuti",18.9,-34.31666667
"1714","PteryAcuti",19.001189,-34.312115
"1715","PteryAcuti",19.120075,-34.30944
"1716","PteryAcuti",18.888677,-34.236239
"1717","PteryAcuti",18.895397,-34.235858
"1718","PteryAcuti",18.98916667,-34.04333333
"1719","PteryAcuti",19.045076,-34.028298
"1720","PteryAcuti",18.989579,-34.017197
"1721","PteryAcuti",19.029489,-34.016466
"1722","PteryAcuti",20.726765,-33.985611
"1723","PteryAcuti",18.403466,-33.979946
"1724","PteryAcuti",18.415242,-33.977468
"1725","PteryAcuti",20.707413,-33.975115
"1726","PteryAcuti",18.418837,-33.973185
"1727","PteryAcuti",19.496973,-33.971594
"1728","PteryAcuti",18.411066,-33.968416
"1729","PteryAcuti",18.418904,-33.959115
"1730","PteryAcuti",20.846245,-33.956009
"1731","PteryAcuti",21.18888889,-33.95555556
"1732","PteryAcuti",20.810311,-33.945945
"1733","PteryAcuti",19.158248,-33.909597
"1734","PteryAcuti",19.16013,-33.882843
"1735","PteryAcuti",22.030671,-33.871981
"1736","PteryAcuti",22.800233,-33.841271
"1737","PteryAcuti",18.914936,-33.727743
"1738","PteryAcuti",22.741686,-33.648554
"1739","PteryAcuti",19.125,-33.602487
"1740","PteryAcuti",20.311357,-33.390501
"1741","PteryAcuti",22.24305556,-33.32777778
"1742","PteryAcuti",19.091371,-33.067131
"1743","PteryCatho",19.140709,-34.151074
"1744","PteryCatho",19.146807,-34.149304
"1745","PteryCatho",19.144291,-34.148984
"1746","PteryCatho",19.60575,-34.035044
"1747","PteryCatho",20.455349,-33.997504
"1748","PteryCatho",18.97383,-33.992568
"1749","PteryCatho",18.972782,-33.991763
"1750","PteryCatho",20.45248,-33.989392
"1751","PteryCatho",18.414479,-33.978399
"1752","PteryCatho",20.701355,-33.972275
"1753","PteryCatho",18.984661,-33.971704
"1754","PteryCatho",19.521262,-33.970293
"1755","PteryCatho",18.439485,-33.954206
"1756","PteryCatho",18.92277,-33.934297
"1757","PteryCatho",19.158248,-33.909597
"1758","PteryCatho",19.156225,-33.896483
"1759","PteryCatho",19.16027778,-33.89194444
"1760","PteryCatho",19.159981,-33.88427
"1761","PteryCatho",19.062544,-33.810732
"1762","PteryCatho",19.059877,-33.809618
"1763","PteryCatho",18.905115,-33.795383
"1764","PteryCatho",19.184903,-33.677551
"1765","PteryCatho",19.1,-33.60833333
"1766","PteryCatho",19.119196,-33.600068
"1767","PteryCatho",19.10638889,-33.59861111
"1768","PteryCatho",19.052502,-32.968785
"1769","PteryCatho",19.195864,-32.963986
"1770","PteryCatho",19.04432,-32.900401
"1771","PteryCatho",19.050196,-32.895992
"1772","PteryCatho",19.26666667,-32.53888889
"1773","PteryCatho",19.058791,-31.445439
"1774","PteryPlaty",20.587579,-34.416833
"1775","PteryPlaty",18.998561,-33.986231
"1776","PteryPlaty",19.506174,-33.971228
"1777","PteryPlaty",18.411066,-33.968416
"1778","PteryPlaty",18.998898,-33.942703
"1779","PteryPlaty",19.536946,-33.93917
"1780","PteryPlaty",18.924012,-33.93601
"1781","PteryPlaty",19.15833333,-33.88333333
"1782","PteryPlaty",19.062544,-33.810732
"1783","PteryPlaty",19.171335,-33.704756
"1784","PteryPlaty",19.886671,-33.625488
"1785","PteryPlaty",20.724474,-33.498287
"1786","PteryPlaty",19.395014,-33.213364
"1787","PteryPlaty",18.737796,-32.774743
"1788","PteryPlaty",18.575791,-32.718566
"1789","PteryPlaty",19.171237,-32.683012
"1790","RestiEgreg",19.648043,-34.733254
"1791","RestiEgreg",18.866181,-34.31269
"1792","RestiEgreg",18.865958,-34.312544
"1793","RestiEgreg",19.022833,-34.310629
"1794","RestiEgreg",18.990597,-34.306123
"1795","RestiEgreg",18.938141,-34.28852
"1796","RestiEgreg",18.982166,-34.257031
"1797","RestiEgreg",18.9833,-34.25
"1798","RestiEgreg",19.151719,-34.233304
"1799","RestiEgreg",19.152246,-34.231497
"1800","RestiEgreg",19.14,-34.15
"1801","RestiEgreg",19.151072,-34.148002
"1802","RestiEgreg",18.971873,-34.089617
"1803","RestiEgreg",18.972045,-34.089603
"1804","RestiEgreg",19.038988,-34.082524
"1805","RestiEgreg",19.038999,-34.082479
"1806","RestiEgreg",19.020803,-34.046223
"1807","RestiEgreg",19.016379,-34.046099
"1808","RhodoCapen",23.802603,-33.638773
"1809","RhodoCapen",23.812278,-33.63719
"1810","RhodoCapen",24.393767,-33.584183
"1811","RhodoCapen",20.620586,-33.509718
"1812","RhodoCapen",21.399506,-33.39855
"1813","RhodoCapen",21.367874,-33.398156
"1814","RhodoCapen",22.05242,-33.355234
"1815","RhodoCapen",22.045942,-33.349899
"1816","RhodoCapen",21.418368,-33.342251
"1817","RhodoCapen",19.508153,-33.275799
"1818","RhodoCapen",19.734176,-33.265291
"1819","RhodoCapen",19.490522,-32.964133
"1820","RhodoCapen",19.559176,-32.898449
"1821","RhodoCapen",19.22596,-32.649488
"1822","RhodoCapen",19.375883,-32.47537
"1823","RhodoFruti",19.884136,-34.462574
"1824","RhodoFruti",19.628139,-34.416369
"1825","RhodoFruti",20.575581,-34.387396
"1826","RhodoFruti",20.565942,-34.374815
"1827","RhodoFruti",21.219398,-33.967615
"1828","RhodoFruti",22.515807,-33.927081
"1829","RhodoFruti",20.920464,-33.888004
"1830","RhodoFruti",20.876246,-33.887507
"1831","RhodoFruti",20.912422,-33.886114
"1832","RhodoFruti",23.977721,-33.852382
"1833","RhodoFruti",23.847296,-33.835066
"1834","RhodoFruti",20.712091,-33.781066
"1835","RhodoFruti",20.725089,-33.781066
"1836","RhodoFruti",25.205124,-33.731615
"1837","RhodoFruti",23.054723,-33.722083
"1838","RhodoFruti",21.9333,-33.7167
"1839","RhodoFruti",21.641944,-33.715901
"1840","RhodoFruti",24.151004,-33.715262
"1841","RhodoFruti",21.65485,-33.692155
"1842","RhodoFruti",21.648984,-33.678646
"1843","RhodoFruti",23.148311,-33.677339
"1844","RhodoFruti",21.520301,-33.66172
"1845","RhodoFruti",23.286363,-33.656462
"1846","RhodoFruti",23.8203,-33.647393
"1847","RhodoFruti",21.497433,-33.646174
"1848","RhodoFruti",21.467406,-33.642172
"1849","RhodoFruti",23.802603,-33.638773
"1850","RhodoFruti",21.349011,-33.618364
"1851","RhodoFruti",20.868186,-33.575359
"1852","RhodoFruti",24.782436,-33.572636
"1853","RhodoFruti",24.051458,-33.520089
"1854","RhodoFruti",20.620586,-33.509718
"1855","RhodoFruti",20.608573,-33.508293
"1856","RhodoFruti",20.624888,-33.508025
"1857","RhodoFruti",20.963053,-33.465191
"1858","RhodoFruti",21.399247,-33.396246
"1859","RhodoFruti",22.054647,-33.357675
"1860","RhodoFruti",22.045942,-33.349899
"1861","RhodoFruti",22.047917,-33.349212
"1862","RhodoFruti",23.519503,-33.348554
"1863","RhodoFruti",23.519098,-33.346778
"1864","RhodoFruti",20.050661,-33.334283
"1865","RhodoFruti",22.035457,-33.33238
"1866","RhodoFruti",22.036863,-33.319745
"1867","RhodoFruti",19.71041,-33.211646
"1868","SatyrBicor",19.532484,-34.458046
"1869","SatyrBicor",18.908675,-34.259182
"1870","SatyrBicor",18.93201,-34.14652
"1871","SatyrBicor",18.930589,-34.14428
"1872","SatyrBicor",19.013498,-34.011053
"1873","SatyrBicor",18.985978,-33.997642
"1874","SatyrBicor",18.977909,-33.988333
"1875","SatyrBicor",18.977823,-33.984189
"1876","SatyrBicor",18.976948,-33.979633
"1877","SatyrBicor",18.984661,-33.971704
"1878","SatyrBicor",18.411066,-33.968416
"1879","SatyrBicor",19.111668,-33.968113
"1880","SatyrBicor",19.58288,-33.952445
"1881","SatyrBicor",22.398798,-33.886297
"1882","SatyrBicor",21.502644,-33.657916
"1883","SatyrBicor",21.497636,-33.647075
"1884","SatyrBicor",19.37296,-33.639466
"1885","SatyrBicor",18.553809,-33.555803
"1886","SatyrHumil",18.962511,-34.322695
"1887","SatyrHumil",18.887324,-34.235695
"1888","SatyrHumil",18.93201,-34.14652
"1889","SatyrHumil",19.124429,-34.135933
"1890","SatyrHumil",19.124652,-34.135897
"1891","SatyrHumil",19.589678,-34.031285
"1892","SatyrHumil",19.020823,-34.026933
"1893","SatyrHumil",19.208151,-34.017923
"1894","SatyrHumil",19.105849,-34.003348
"1895","SatyrHumil",18.997126,-33.99752
"1896","SatyrHumil",18.981172,-33.987487
"1897","SatyrHumil",18.98437,-33.986481
"1898","SatyrHumil",19.339381,-33.985096
"1899","SatyrHumil",18.977823,-33.984189
"1900","SatyrHumil",18.987726,-33.980771
"1901","SatyrHumil",18.416855,-33.979722
"1902","SatyrHumil",18.976948,-33.979633
"1903","SatyrHumil",19.50372,-33.973603
"1904","SatyrHumil",19.592553,-33.943232
"1905","SatyrHumil",19.161099,-33.919707
"1906","SatyrHumil",19.156225,-33.901488
"1907","SatyrHumil",19.495514,-33.873998
"1908","SatyrHumil",20.090872,-33.812446
"1909","SatyrHumil",19.171684,-33.707213
"1910","SatyrHumil",19.136894,-33.698175
"1911","SatyrHumil",22.911362,-33.647998
"1912","SatyrHumil",21.872504,-33.379247
"1913","SatyrHumil",22.184259,-33.31703
"1914","SatyrHumil",19.209692,-33.290236
"1915","SatyrHumil",19.312078,-33.118582
"1916","SatyrHumil",19.091371,-33.067131
"1917","SatyrHumil",19.010285,-32.132708
"1918","SatyrStenB",18.87185,-34.332158
"1919","SatyrStenB",18.872758,-34.332132
"1920","SatyrStenB",18.962511,-34.322695
"1921","SatyrStenB",18.957804,-34.322344
"1922","SatyrStenB",18.991208,-34.305896
"1923","SatyrStenB",18.961445,-34.304789
"1924","SatyrStenB",19.169253,-34.215577
"1925","SatyrStenB",18.93201,-34.14652
"1926","SatyrStenB",18.934028,-34.140944
"1927","SatyrStenB",19.105849,-34.003348
"1928","SatyrStenB",18.977909,-33.988333
"1929","SatyrStenB",19.179748,-33.988231
"1930","SatyrStenB",19.159332,-33.91484
"1931","SatyrStenB",19.121102,-33.559254
"1932","SatyrStenB",19.961445,-33.304789
"1933","SatyrStenB",19.310757,-33.237264
"1934","SatyrStenB",19.128457,-32.650372
"1935","StoebAethi",20.59,-34.37
"1936","StoebAethi",18.98,-34.26
"1937","StoebAethi",18.89,-34.25
"1938","StoebAethi",19.52,-33.95
"1939","StoebAethi",20.64,-33.94
"1940","StoebAethi",21.05,-33.94
"1941","StoebAethi",20.92,-33.88
"1942","StoebAethi",22.79,-33.65
"1943","StoebAethi",21.55,-33.41
"1944","StoebAethi",22.04,-33.35
"1945","StoebAethi",19.67,-33.34
"1946","StoebAethi",22.19,-33.32
"1947","StoebAethi",19.85,-33.3
"1948","StoebAethi",19.36,-33.19
"1949","StoebAethi",19.24,-33.12
"1950","StoebAethi",19.53,-32.92
"1951","StoebAethi",19.12,-32.68
"1952","StoebAethi",19.16,-32.68
"1953","StoebAethi",19.13,-32.67
"1954","StoebAethi",19.3,-32.55
"1955","StoebAethi",19.26,-32.53
"1956","StoebAethi",19.2,-32.51
"1957","StoebAethi",18.84,-32.4
"1958","StoebAethi",19.11,-32.28
"1959","StoebAethi",19.4,-32.2
"1960","StoebAethi",19,-32.13
"1961","StoebAethi",18.67,-31.79
"1962","StoebAethi",19.02,-31.79
"1963","StoebAethi",18.76,-31.77
"1964","StoebAethi",19.12,-31.66
"1965","StoebAethi",19.07,-31.51
"1966","StoebCapit",19.99,-34.56
"1967","StoebCapit",19.03,-34.23
"1968","StoebCapit",18.42,-34.09
"1969","StoebCapit",19.01,-34.01
"1970","StoebCapit",18.99,-33.99
"1971","StoebCapit",19.54,-33.99
"1972","StoebCapit",18.98,-33.98
"1973","StoebCapit",18.42,-33.97
"1974","StoebCapit",21.21,-33.97
"1975","StoebCapit",19.13,-33.58
"1976","StoebCapit",19.15,-33.55
"1977","StoebCapit",19.12,-33.49
"1978","StoebCapit",19.31,-33.41
"1979","StoebCapit",19.31,-33.23
"1980","StoebCapit",19.09,-33.21
"1981","StoebCapit",19.01,-32.35
"1982","StoebCapit",19.09,-32.21
"1983","StoebFusca",18.4,-33.96
"1984","StoebFusca",18.43,-33.96
"1985","StoebFusca",18.59,-33.86
"1986","StoebFusca",18.92,-33.72
"1987","StoebFusca",19.86,-33.32
"1988","StoebFusca",19.22,-33.28
"1989","StoebFusca",19.51,-32.92
"1990","StoebFusca",19.53,-32.85
"1991","StoebFusca",19.13,-32.66
"1992","StoebFusca",19.3,-32.65
"1993","StoebFusca",19.15,-32.63
"1994","StoebFusca",19.28,-32.56
"1995","StoebFusca",19.2,-32.54
"1996","StoebFusca",19.28,-32.46
"1997","StoebFusca",19.01,-32.14
"1998","StoebFusca",18.66,-31.79
"1999","StoebFusca",19.19,-31.69
"2000","StoebPlumo",19.58,-34.63
"2001","StoebPlumo",20.44,-34.45
"2002","StoebPlumo",18.94,-34.32
"2003","StoebPlumo",18.93,-34.14
"2004","StoebPlumo",19.03,-34.06
"2005","StoebPlumo",19.04,-34.01
"2006","StoebPlumo",23.06,-34.01
"2007","StoebPlumo",18.92,-33.99
"2008","StoebPlumo",18.4,-33.98
"2009","StoebPlumo",18.43,-33.98
"2010","StoebPlumo",18.89,-33.97
"2011","StoebPlumo",19.51,-33.97
"2012","StoebPlumo",25.22,-33.89
"2013","StoebPlumo",19.19,-33.86
"2014","StoebPlumo",19.09,-33.77
"2015","StoebPlumo",19.08,-33.72
"2016","StoebPlumo",19.15,-33.65
"2017","StoebPlumo",20.15,-33.64
"2018","StoebPlumo",18.8,-33.6
"2019","StoebPlumo",24.79,-33.57
"2020","StoebPlumo",19.1,-33.55
"2021","StoebPlumo",19.22,-33.47
"2022","StoebPlumo",19.5,-33.46
"2023","StoebPlumo",19.62,-33.46
"2024","StoebPlumo",19.27,-33.45
"2025","StoebPlumo",23.47,-33.45
"2026","StoebPlumo",21.21,-33.41
"2027","StoebPlumo",19.66,-33.37
"2028","StoebPlumo",19.67,-33.37
"2029","StoebPlumo",22.05,-33.35
"2030","StoebPlumo",21.35,-33.31
"2031","StoebPlumo",22.19,-33.31
"2032","StoebPlumo",20.67,-33.27
"2033","StoebPlumo",19.3,-33.18
"2034","StoebPlumo",19.14,-33.15
"2035","StoebPlumo",19.17,-33.13
"2036","StoebPlumo",19.11,-33.02
"2037","StoebPlumo",19.13,-33
"2038","StoebPlumo",19.36,-32.96
"2039","StoebPlumo",19.45,-32.91
"2040","StoebPlumo",18.77,-32.74
"2041","StoebPlumo",19.16,-32.67
"2042","StoebPlumo",19.13,-32.47
"2043","StoebPlumo",19.12,-32.46
"2044","StoebPlumo",19.2,-32.42
"2045","StoebPlumo",19.13,-32.35
"2046","StoebPlumo",19,-32.12
"2047","StoebPlumo",18.67,-31.79
"2048","StoebPlumo",19.14,-31.44
"2049","StoebSpira",19.02,-34.31
"2050","StoebSpira",19.01,-34.26
"2051","StoebSpira",18.92,-34.15
"2052","StoebSpira",18.93,-34.14
"2053","StoebSpira",18.97,-34.1
"2054","StoebSpira",19.71,-34.05
"2055","StoebSpira",19.63,-34.03
"2056","StoebSpira",19.7,-34.01
"2057","StoebSpira",18.98,-33.98
"2058","StoebSpira",19.5,-33.97
"2059","StoebSpira",19.51,-33.97
"2060","StoebSpira",19.52,-33.95
"2061","StoebSpira",20.46,-33.95
"2062","StoebSpira",21.32,-33.94
"2063","StoebSpira",20.87,-33.93
"2064","StoebSpira",20.86,-33.92
"2065","StoebSpira",19.2,-33.87
"2066","StoebSpira",22.02,-33.86
"2067","StoebSpira",19.09,-33.78
"2068","StoebSpira",19.07,-33.72
"2069","StoebSpira",19.14,-33.72
"2070","StoebSpira",19.16,-33.68
"2071","StoebSpira",21.54,-33.67
"2072","StoebSpira",21.5,-33.65
"2073","StoebSpira",19.1,-33.62
"2074","StoebSpira",19.42,-33.57
"2075","StoebSpira",19.39,-33.56
"2076","StoebSpira",19.43,-33.56
"2077","StoebSpira",19.4,-33.54
"2078","StoebSpira",19.27,-33.45
"2079","StoebSpira",19.43,-33.45
"2080","StoebSpira",21.26,-33.45
"2081","StoebSpira",19.31,-33.43
"2082","StoebSpira",22.01,-33.35
"2083","StoebSpira",19.13,-33.1
"2084","StoebSpira",19.13,-32.97
"2085","StoebSpira",19.01,-32.8
"2086","StoebSpira",19.17,-32.7
"2087","StoebSpira",19.16,-32.61
"2088","StoebSpira",19.15,-32.48
"2089","StoebSpira",19.07,-32.41
"2090","TetraBromo",20.68,-34.41
"2091","TetraBromo",20.54,-34.37
"2092","TetraBromo",18.9,-34.33
"2093","TetraBromo",18.91,-34.33
"2094","TetraBromo",19.14,-34.15
"2095","TetraBromo",19.55,-34.02
"2096","TetraBromo",19.03,-34.01
"2097","TetraBromo",19.01,-34
"2098","TetraBromo",18.98,-33.99
"2099","TetraBromo",18.43,-33.98
"2100","TetraBromo",18.99,-33.98
"2101","TetraBromo",21.19,-33.97
"2102","TetraBromo",19.51,-33.96
"2103","TetraBromo",20.71,-33.94
"2104","TetraBromo",20.92,-33.89
"2105","TetraBromo",20.93,-33.89
"2106","TetraBromo",19.06,-33.81
"2107","TetraBromo",24.24,-33.71
"2108","TetraBromo",21.49,-33.64
"2109","TetraBromo",21.5,-33.64
"2110","TetraFasci",19.17,-34.2
"2111","TetraFasci",19.14,-34.15
"2112","TetraFasci",19,-34.02
"2113","TetraFasci",18.97,-34.01
"2114","TetraFasci",19.4,-33.99
"2115","TetraFasci",20.46,-33.96
"2116","TetraFasci",20.48,-33.96
"2117","TetraFasci",22.05,-33.89
"2118","TetraFasci",23.96,-33.89
"2119","TetraFasci",22.04,-33.88
"2120","TetraFasci",19.08,-33.77
"2121","TetraFasci",19.14,-33.71
"2122","TetraFasci",19.15,-33.71
"2123","TetraFasci",19.14,-33.7
"2124","TetraFasci",19.1,-33.69
"2125","TetraFasci",19.1,-33.67
"2126","TetraFasci",19.15,-33.66
"2127","TetraFasci",19.1,-33.62
"2128","TetraFasci",19.11,-33.59
"2129","TetraFasci",19.31,-33.46
"2130","TetraFasci",19.07,-33.1
"2131","TetraFimbr",20.58,-34.41
"2132","TetraFimbr",20.55,-34.4
"2133","TetraFimbr",18.96,-34.32
"2134","TetraFimbr",18.91,-34.26
"2135","TetraFimbr",19.18,-34.18
"2136","TetraFimbr",19.14,-34.15
"2137","TetraFimbr",19.85,-34.06
"2138","TetraFimbr",18.98,-34.04
"2139","TetraFimbr",19.03,-34.02
"2140","TetraFimbr",18.98,-33.99
"2141","TetraFimbr",18.43,-33.98
"2142","TetraFimbr",18.99,-33.98
"2143","TetraFimbr",19,-33.93
"2144","TetraFimbr",20.9,-33.9
"2145","TetraFimbr",20.92,-33.9
"2146","TetraFimbr",23.96,-33.89
"2147","TetraFimbr",22.03,-33.88
"2148","TetraFimbr",19.15,-33.82
"2149","TetraFimbr",19.16,-33.82
"2150","TetraFimbr",19.03,-33.81
"2151","TetraFimbr",19.18,-33.71
"2152","TetraFimbr",21.45,-33.68
"2153","TetraFimbr",21.44,-33.67
"2154","TetraFimbr",19.15,-33.66
"2155","TetraFimbr",25.17,-33.62
"2156","TetraFlexu",18.87,-34.34
"2157","TetraFlexu",19.016667,-34.3
"2158","TetraFlexu",18.95,-34.29
"2159","TetraFlexu",19.033333,-34.283333
"2160","TetraFlexu",19.04,-34.28
"2161","TetraFlexu",19.17,-34.2
"2162","TetraFlexu",19.14,-34.15
"2163","TetraFlexu",18.99,-34.05
"2164","TetraFlexu",19,-34.05
"2165","TetraFlexu",19.06,-34.05
"2166","TetraFlexu",18.99,-34.04
"2167","TetraFlexu",18.41,-33.97
"2168","TetraFlexu",22.51,-33.92
"2169","TetraFlexu",20.86,-33.9
"2170","TetraFlexu",19.06,-33.81
"2171","TetraFlexu",19.1,-33.69
"2172","TetraFlexu",19.13,-33.64
"2173","TetraFlexu",19.14,-33.62
"2174","TetraFlexu",19.14,-33.04
"2175","TetraInvol",20.45,-33.99
"2176","TetraInvol",18.43,-33.98
"2177","TetraInvol",19.51,-33.97
"2178","TetraInvol",19.52,-33.96
"2179","TetraInvol",21.25,-33.96
"2180","TetraInvol",20.47,-33.95
"2181","TetraInvol",22.4,-33.89
"2182","TetraInvol",22.03,-33.88
"2183","TetraInvol",19.12,-33.7
"2184","TetraInvol",19.15,-33.66
"2185","TetraInvol",19.11,-33.64
"2186","TetraInvol",19.13,-33.64
"2187","TetraInvol",20.13,-33.64
"2188","TetraInvol",20.15,-33.64
"2189","TetraInvol",21.5,-33.64
"2190","TetraInvol",22.92,-33.62
"2191","TetraInvol",19.11,-33.61
"2192","TetraInvol",19.12,-33.61
"2193","TetraInvol",24.78,-33.57
"2194","TetraInvol",19.42,-33.56
"2195","TetraInvol",19.39,-33.5
"2196","TetraInvol",19.32,-33.47
"2197","TetraInvol",19.43,-33.43
"2198","TetraInvol",21.21,-33.42
"2199","TetraInvol",22.07,-33.36
"2200","TetraInvol",22.05,-33.35
"2201","TetraInvol",22.04,-33.34
"2202","TetraInvol",19.3,-33.19
"2203","TetraInvol",19.13,-33.15
"2204","TetraInvol",19.17,-33.13
"2205","TetraInvol",19.016667,-32.416667
"2206","TetraInvol",19.09,-32.36
"2207","TetraInvol",19.13,-32.29
"2208","TetraInvol",19.09,-32.24
"2209","TetraTriYo",19.17,-34.2
"2210","TetraTriYo",19.14,-34.15
"2211","TetraTriYo",18.93,-34.13
"2212","TetraTriYo",19.01,-34.01
"2213","TetraTriYo",19.72,-34.01
"2214","TetraTriYo",19.01,-34
"2215","TetraTriYo",18.4,-33.97
"2216","TetraTriYo",18.41,-33.97
"2217","TetraTriYo",18.42,-33.97
"2218","TetraTriYo",20.86,-33.92
"2219","TetraTriYo",19.170853,-33.798126
"2220","TetraTriYo",24.79,-33.57
"2221","TetraTriYo",19.65,-33.37
"2222","TetraTriYo",19.66,-33.37
"2223","TetraTriYo",22.04,-33.34
"2224","TetraTriYo",19.59,-33.2
"2225","TetraTriYo",19.13,-32.47
"2226","TetraTriYo",19.12,-32.46
"2227","TetraUstul",19.18,-34.18
"2228","TetraUstul",19.02,-34.02
"2229","TetraUstul",18.41,-33.96
"2230","TetraUstul",18.42,-33.96
"2231","TetraUstul",18.43,-33.96
"2232","TetraUstul",22.27,-33.86
"2233","TetraUstul",19.15,-33.82
"2234","TetraUstul",19.25,-33.81
"2235","TetraUstul",19.09,-33.77
"2236","TetraUstul",19.19,-33.75
"2237","TetraUstul",18.94,-33.74
"2238","TetraUstul",19.14,-33.71
"2239","TetraUstul",19.18,-33.68
"2240","TetraUstul",19.19,-33.68
"2241","TetraUstul",19.19,-33.67
"2242","TetraUstul",19.14,-33.66
"2243","TetraUstul",19.15,-33.66
"2244","TetraUstul",19.14,-33.62
"2245","TetraUstul",18.8,-33.6
"2246","TetraUstul",19.14,-33.57
"2247","TetraUstul",19.11,-33.51
"2248","TetraUstul",19.32,-33.49
"2249","TetraUstul",19.31,-33.48
"2250","TetraUstul",19.4,-33.48
"2251","TetraUstul",19.27,-33.45
"2252","TetraUstul",19.45,-33.44
"2253","TetraUstul",19.43,-33.43
"2254","TetraUstul",19.63,-33.38
"2255","TetraUstul",19.65,-33.37
"2256","TetraUstul",19.66,-33.37
"2257","TetraUstul",19.31,-33.23
"2258","TetraUstul",19.3,-33.21
"2259","TetraUstul",19.18,-33.14
"2260","TetraUstul",19.19,-33.14
"2261","TetraUstul",19.17,-33.13
"2262","TetraUstul",19.1,-33.07
"2263","TetraUstul",19.17,-32.8
"2264","TetraUstul",18.5,-32.67
"2265","TetraUstul",18.51,-32.67
"2266","TetraUstul",19.15,-32.63
"2267","TetraUstul",19.14,-32.49
"2268","TetraUstul",19.16,-32.48
"2269","TetraUstul",19.13,-32.47
"2270","TetraUstul",19.12,-32.46
"2271","TetraUstul",19.14,-32.45
"2272","TetraUstul",19.17,-32.41
"2273","TetraUstul",18.83,-32.39
"2274","TetraUstul",19.09,-32.27
